mean_speed_kmh,bus_type,level_of_loading,incline,t_amb,consumption_kwh_per_km,total_energy,heating_energy,heating_energy_el,ventilation_energy,other_energy,aux_energy,traction_power_fr_bat_wout_recup,traction_power_fr_bat_w_recup,recuperation_energy,traction_power_loss,energy_loss,distance
2.626,solaris_18m,0,-0.013333333,30,2.444,0.147,-0.191,0.019,0.018,0.07,0.105,0.037,0.037,0,0.046,0.046,59.699
2.626,solaris_18m,0,0.013333333,-20,17.977,1.085,0.833,0.833,0.018,0.07,0.919,0.117,0.117,0,0.04,0.04,59.699
2.626,solaris_18m,0,0.013333333,-15,16.036,0.968,0.722,0.722,0.018,0.07,0.808,0.117,0.117,0,0.04,0.04,59.699
2.626,solaris_18m,0,0.013333333,-10,14.134,0.853,0.613,0.613,0.018,0.07,0.699,0.117,0.117,0,0.04,0.04,59.699
2.626,solaris_18m,0,0.013333333,-5,12.27,0.74,0.506,0.506,0.018,0.07,0.592,0.117,0.117,0,0.04,0.04,59.699
2.626,solaris_18m,0,0.013333333,0,10.442,0.63,0.401,0.401,0.018,0.07,0.487,0.117,0.117,0,0.04,0.04,59.699
2.626,solaris_18m,0,0.013333333,5,8.647,0.522,0.298,0.298,0.018,0.07,0.385,0.117,0.117,0,0.04,0.04,59.699
2.626,solaris_18m,0,0.013333333,10,6.884,0.415,0.197,0.197,0.018,0.07,0.283,0.117,0.117,0,0.04,0.04,59.699
2.626,solaris_18m,0,0.013333333,15,5.151,0.311,0.098,0.098,0.018,0.07,0.184,0.117,0.117,0,0.04,0.04,59.699
2.626,solaris_18m,0,0.013333333,20,3.447,0.208,0,0,0.018,0.07,0.086,0.117,0.117,0,0.04,0.04,59.699
2.626,solaris_18m,0,0.013333333,25,3.529,0.213,-0.096,0.005,0.018,0.07,0.091,0.117,0.117,0,0.04,0.04,59.699
2.626,solaris_18m,0,0.013333333,30,3.771,0.228,-0.191,0.019,0.018,0.07,0.105,0.117,0.117,0,0.04,0.04,59.699
2.626,solaris_18m,0,0.04,-20,19.496,1.176,0.833,0.833,0.018,0.07,0.919,0.209,0.209,0,0.045,0.045,59.699
2.626,solaris_18m,0,0.04,-15,17.555,1.059,0.722,0.722,0.018,0.07,0.808,0.209,0.209,0,0.045,0.045,59.699
2.626,solaris_18m,0,0.04,-10,15.653,0.944,0.613,0.613,0.018,0.07,0.699,0.209,0.209,0,0.045,0.045,59.699
2.626,solaris_18m,0,0.04,-5,13.789,0.832,0.506,0.506,0.018,0.07,0.592,0.209,0.209,0,0.045,0.045,59.699
2.626,solaris_18m,0,0.04,0,11.961,0.722,0.401,0.401,0.018,0.07,0.487,0.209,0.209,0,0.045,0.045,59.699
2.626,solaris_18m,0,0.04,5,10.166,0.613,0.298,0.298,0.018,0.07,0.385,0.209,0.209,0,0.045,0.045,59.699
2.626,solaris_18m,0,0.04,10,8.403,0.507,0.197,0.197,0.018,0.07,0.283,0.209,0.209,0,0.045,0.045,59.699
2.626,solaris_18m,0,0.04,15,6.67,0.402,0.098,0.098,0.018,0.07,0.184,0.209,0.209,0,0.045,0.045,59.699
2.626,solaris_18m,0,0.04,20,4.966,0.3,0,0,0.018,0.07,0.086,0.209,0.209,0,0.045,0.045,59.699
2.626,solaris_18m,0,0.04,25,5.047,0.305,-0.096,0.005,0.018,0.07,0.091,0.209,0.209,0,0.045,0.045,59.699
2.626,solaris_18m,0,0.04,30,5.29,0.319,-0.191,0.019,0.018,0.07,0.105,0.209,0.209,0,0.045,0.045,59.699
2.626,solaris_18m,0.25,-0.04,-20,15.457,0.933,0.778,0.778,0.018,0.07,0.864,0.023,0.023,0,0.127,0.127,59.699
2.626,solaris_18m,0.25,-0.04,-15,13.516,0.816,0.666,0.666,0.018,0.07,0.753,0.023,0.023,0,0.127,0.127,59.699
2.626,solaris_18m,0.25,-0.04,-10,11.614,0.701,0.557,0.557,0.018,0.07,0.644,0.023,0.023,0,0.127,0.127,59.699
2.626,solaris_18m,0.25,-0.04,-5,9.75,0.588,0.45,0.45,0.018,0.07,0.537,0.023,0.023,0,0.127,0.127,59.699
2.626,solaris_18m,0.25,-0.04,0,7.922,0.478,0.346,0.346,0.018,0.07,0.432,0.023,0.023,0,0.127,0.127,59.699
2.626,solaris_18m,0.25,-0.04,5,6.127,0.37,0.243,0.243,0.018,0.07,0.329,0.023,0.023,0,0.127,0.127,59.699
2.626,solaris_18m,0.25,-0.04,10,4.364,0.263,0.142,0.142,0.018,0.07,0.228,0.023,0.023,0,0.127,0.127,59.699
2.626,solaris_18m,0.25,-0.04,15,2.631,0.159,0.042,0.042,0.018,0.07,0.129,0.023,0.023,0,0.127,0.127,59.699
2.626,solaris_18m,0.25,-0.04,20,1.9,0.115,-0.055,0.001,0.018,0.07,0.087,0.023,0.023,0,0.127,0.127,59.699
2.626,solaris_18m,0.25,-0.04,25,2.02,0.122,-0.151,0.007,0.018,0.07,0.094,0.023,0.023,0,0.127,0.127,59.699
2.626,solaris_18m,0.25,-0.04,30,2.31,0.139,-0.246,0.024,0.018,0.07,0.11,0.023,0.023,0,0.127,0.127,59.699
2.626,solaris_18m,0.25,-0.013333333,-20,15.735,0.949,0.778,0.778,0.018,0.07,0.864,0.04,0.04,0,0.05,0.05,59.699
2.626,solaris_18m,0.25,-0.013333333,-15,13.794,0.832,0.666,0.666,0.018,0.07,0.753,0.04,0.04,0,0.05,0.05,59.699
2.626,solaris_18m,0.25,-0.013333333,-10,11.892,0.718,0.557,0.557,0.018,0.07,0.644,0.04,0.04,0,0.05,0.05,59.699
2.626,solaris_18m,0.25,-0.013333333,-5,10.029,0.605,0.45,0.45,0.018,0.07,0.537,0.04,0.04,0,0.05,0.05,59.699
2.626,solaris_18m,0.25,-0.013333333,0,8.2,0.495,0.346,0.346,0.018,0.07,0.432,0.04,0.04,0,0.05,0.05,59.699
2.626,solaris_18m,0.25,-0.013333333,5,6.405,0.386,0.243,0.243,0.018,0.07,0.329,0.04,0.04,0,0.05,0.05,59.699
2.626,solaris_18m,0.25,-0.013333333,10,4.642,0.28,0.142,0.142,0.018,0.07,0.228,0.04,0.04,0,0.05,0.05,59.699
2.626,solaris_18m,0.25,-0.013333333,15,2.91,0.176,0.042,0.042,0.018,0.07,0.129,0.04,0.04,0,0.05,0.05,59.699
2.626,solaris_18m,0.25,-0.013333333,20,2.179,0.131,-0.055,0.001,0.018,0.07,0.087,0.04,0.04,0,0.05,0.05,59.699
2.626,solaris_18m,0.25,-0.013333333,25,2.298,0.139,-0.151,0.007,0.018,0.07,0.094,0.04,0.04,0,0.05,0.05,59.699
2.626,solaris_18m,0.25,-0.013333333,30,2.588,0.156,-0.246,0.024,0.018,0.07,0.11,0.04,0.04,0,0.05,0.05,59.699
2.626,solaris_18m,0.25,0.013333333,-20,17.17,1.036,0.778,0.778,0.018,0.07,0.864,0.126,0.126,0,0.043,0.043,59.699
2.626,solaris_18m,0.25,0.013333333,-15,15.229,0.919,0.666,0.666,0.018,0.07,0.753,0.126,0.126,0,0.043,0.043,59.699
2.626,solaris_18m,0.25,0.013333333,-10,13.327,0.804,0.557,0.557,0.018,0.07,0.644,0.126,0.126,0,0.043,0.043,59.699
2.626,solaris_18m,0.25,0.013333333,-5,11.463,0.692,0.45,0.45,0.018,0.07,0.537,0.126,0.126,0,0.043,0.043,59.699
2.626,solaris_18m,0.25,0.013333333,0,9.635,0.581,0.346,0.346,0.018,0.07,0.432,0.126,0.126,0,0.043,0.043,59.699
2.626,solaris_18m,0.25,0.013333333,5,7.84,0.473,0.243,0.243,0.018,0.07,0.329,0.126,0.126,0,0.043,0.043,59.699
2.626,solaris_18m,0.25,0.013333333,10,6.077,0.367,0.142,0.142,0.018,0.07,0.228,0.126,0.126,0,0.043,0.043,59.699
2.626,solaris_18m,0.25,0.013333333,15,4.344,0.262,0.042,0.042,0.018,0.07,0.129,0.126,0.126,0,0.043,0.043,59.699
2.626,solaris_18m,0.25,0.013333333,20,3.613,0.218,-0.055,0.001,0.018,0.07,0.087,0.126,0.126,0,0.043,0.043,59.699
2.626,solaris_18m,0.25,0.013333333,25,3.733,0.225,-0.151,0.007,0.018,0.07,0.094,0.126,0.126,0,0.043,0.043,59.699
2.626,solaris_18m,0.25,0.013333333,30,4.022,0.243,-0.246,0.024,0.018,0.07,0.11,0.126,0.126,0,0.043,0.043,59.699
2.626,solaris_18m,0.25,0.04,-20,18.813,1.135,0.778,0.778,0.018,0.07,0.864,0.226,0.226,0,0.049,0.049,59.699
2.626,solaris_18m,0.25,0.04,-15,16.871,1.018,0.666,0.666,0.018,0.07,0.753,0.226,0.226,0,0.049,0.049,59.699
2.626,solaris_18m,0.25,0.04,-10,14.97,0.903,0.557,0.557,0.018,0.07,0.644,0.226,0.226,0,0.049,0.049,59.699
2.626,solaris_18m,0.25,0.04,-5,13.105,0.791,0.45,0.45,0.018,0.07,0.537,0.226,0.226,0,0.049,0.049,59.699
2.626,solaris_18m,0.25,0.04,0,11.277,0.68,0.346,0.346,0.018,0.07,0.432,0.226,0.226,0,0.049,0.049,59.699
2.626,solaris_18m,0.25,0.04,5,9.482,0.572,0.243,0.243,0.018,0.07,0.329,0.226,0.226,0,0.049,0.049,59.699
2.626,solaris_18m,0.25,0.04,10,7.719,0.466,0.142,0.142,0.018,0.07,0.228,0.226,0.226,0,0.049,0.049,59.699
2.626,solaris_18m,0.25,0.04,15,5.986,0.361,0.042,0.042,0.018,0.07,0.129,0.226,0.226,0,0.049,0.049,59.699
2.626,solaris_18m,0.25,0.04,20,5.256,0.317,-0.055,0.001,0.018,0.07,0.087,0.226,0.226,0,0.049,0.049,59.699
2.626,solaris_18m,0.25,0.04,25,5.375,0.324,-0.151,0.007,0.018,0.07,0.094,0.226,0.226,0,0.049,0.049,59.699
2.626,solaris_18m,0.25,0.04,30,5.665,0.342,-0.246,0.024,0.018,0.07,0.11,0.226,0.226,0,0.049,0.049,59.699
2.626,solaris_18m,0.5,-0.04,-20,14.522,0.876,0.722,0.722,0.018,0.07,0.809,0.025,0.025,0,0.136,0.136,59.699
2.626,solaris_18m,0.5,-0.04,-15,12.58,0.759,0.611,0.611,0.018,0.07,0.698,0.025,0.025,0,0.136,0.136,59.699
2.626,solaris_18m,0.5,-0.04,-10,10.679,0.644,0.502,0.502,0.018,0.07,0.589,0.025,0.025,0,0.136,0.136,59.699
2.626,solaris_18m,0.5,-0.04,-5,8.815,0.532,0.395,0.395,0.018,0.07,0.482,0.025,0.025,0,0.136,0.136,59.699
2.626,solaris_18m,0.5,-0.04,0,6.986,0.422,0.29,0.29,0.018,0.07,0.377,0.025,0.025,0,0.136,0.136,59.699
2.626,solaris_18m,0.5,-0.04,5,5.191,0.313,0.188,0.188,0.018,0.07,0.274,0.025,0.025,0,0.136,0.136,59.699
2.626,solaris_18m,0.5,-0.04,10,3.428,0.207,0.086,0.086,0.018,0.07,0.173,0.025,0.025,0,0.136,0.136,59.699
2.626,solaris_18m,0.5,-0.04,15,1.931,0.116,-0.013,0.001,0.018,0.07,0.087,0.025,0.025,0,0.136,0.136,59.699
2.626,solaris_18m,0.5,-0.04,20,1.939,0.117,-0.111,0.001,0.018,0.07,0.088,0.025,0.025,0,0.136,0.136,59.699
2.626,solaris_18m,0.5,-0.04,25,2.096,0.126,-0.207,0.01,0.018,0.07,0.097,0.025,0.025,0,0.136,0.136,59.699
2.626,solaris_18m,0.5,-0.04,30,2.432,0.147,-0.301,0.029,0.018,0.07,0.116,0.025,0.025,0,0.136,0.136,59.699
2.626,solaris_18m,0.5,-0.013333333,-20,14.821,0.894,0.722,0.722,0.018,0.07,0.809,0.043,0.043,0,0.054,0.054,59.699
2.626,solaris_18m,0.5,-0.013333333,-15,12.88,0.777,0.611,0.611,0.018,0.07,0.698,0.043,0.043,0,0.054,0.054,59.699
2.626,solaris_18m,0.5,-0.013333333,-10,10.978,0.662,0.502,0.502,0.018,0.07,0.589,0.043,0.043,0,0.054,0.054,59.699
2.626,solaris_18m,0.5,-0.013333333,-5,9.114,0.55,0.395,0.395,0.018,0.07,0.482,0.043,0.043,0,0.054,0.054,59.699
2.626,solaris_18m,0.5,-0.013333333,0,7.286,0.44,0.29,0.29,0.018,0.07,0.377,0.043,0.043,0,0.054,0.054,59.699
2.626,solaris_18m,0.5,-0.013333333,5,5.491,0.331,0.188,0.188,0.018,0.07,0.274,0.043,0.043,0,0.054,0.054,59.699
2.626,solaris_18m,0.5,-0.013333333,10,3.728,0.225,0.086,0.086,0.018,0.07,0.173,0.043,0.043,0,0.054,0.054,59.699
2.626,solaris_18m,0.5,-0.013333333,15,2.23,0.135,-0.013,0.001,0.018,0.07,0.087,0.043,0.043,0,0.054,0.054,59.699
2.626,solaris_18m,0.5,-0.013333333,20,2.238,0.135,-0.111,0.001,0.018,0.07,0.088,0.043,0.043,0,0.054,0.054,59.699
2.626,solaris_18m,0.5,-0.013333333,25,2.395,0.145,-0.207,0.01,0.018,0.07,0.097,0.043,0.043,0,0.054,0.054,59.699
2.626,solaris_18m,0.5,-0.013333333,30,2.732,0.165,-0.301,0.029,0.018,0.07,0.116,0.043,0.043,0,0.054,0.054,59.699
2.626,solaris_18m,0.5,0.013333333,-20,16.364,0.987,0.722,0.722,0.018,0.07,0.809,0.136,0.136,0,0.047,0.047,59.699
2.626,solaris_18m,0.5,0.013333333,-15,14.422,0.87,0.611,0.611,0.018,0.07,0.698,0.136,0.136,0,0.047,0.047,59.699
2.626,solaris_18m,0.5,0.013333333,-10,12.52,0.755,0.502,0.502,0.018,0.07,0.589,0.136,0.136,0,0.047,0.047,59.699
2.626,solaris_18m,0.5,0.013333333,-5,10.656,0.643,0.395,0.395,0.018,0.07,0.482,0.136,0.136,0,0.047,0.047,59.699
2.626,solaris_18m,0.5,0.013333333,0,8.828,0.533,0.29,0.29,0.018,0.07,0.377,0.136,0.136,0,0.047,0.047,59.699
2.626,solaris_18m,0.5,0.013333333,5,7.033,0.424,0.188,0.188,0.018,0.07,0.274,0.136,0.136,0,0.047,0.047,59.699
2.626,solaris_18m,0.5,0.013333333,10,5.27,0.318,0.086,0.086,0.018,0.07,0.173,0.136,0.136,0,0.047,0.047,59.699
2.626,solaris_18m,0.5,0.013333333,15,3.772,0.228,-0.013,0.001,0.018,0.07,0.087,0.136,0.136,0,0.047,0.047,59.699
2.626,solaris_18m,0.5,0.013333333,20,3.78,0.228,-0.111,0.001,0.018,0.07,0.088,0.136,0.136,0,0.047,0.047,59.699
2.626,solaris_18m,0.5,0.013333333,25,3.937,0.238,-0.207,0.01,0.018,0.07,0.097,0.136,0.136,0,0.047,0.047,59.699
2.626,solaris_18m,0.5,0.013333333,30,4.274,0.258,-0.301,0.029,0.018,0.07,0.116,0.136,0.136,0,0.047,0.047,59.699
2.626,solaris_18m,0.5,0.04,-20,18.129,1.094,0.722,0.722,0.018,0.07,0.809,0.243,0.243,0,0.053,0.053,59.699
2.626,solaris_18m,0.5,0.04,-15,16.188,0.977,0.611,0.611,0.018,0.07,0.698,0.243,0.243,0,0.053,0.053,59.699
2.626,solaris_18m,0.5,0.04,-10,14.286,0.862,0.502,0.502,0.018,0.07,0.589,0.243,0.243,0,0.053,0.053,59.699
2.626,solaris_18m,0.5,0.04,-5,12.422,0.75,0.395,0.395,0.018,0.07,0.482,0.242,0.242,0,0.053,0.053,59.699
2.626,solaris_18m,0.5,0.04,0,10.594,0.639,0.29,0.29,0.018,0.07,0.377,0.242,0.242,0,0.053,0.053,59.699
2.626,solaris_18m,0.5,0.04,5,8.799,0.531,0.188,0.188,0.018,0.07,0.274,0.242,0.242,0,0.053,0.053,59.699
2.626,solaris_18m,0.5,0.04,10,7.036,0.425,0.086,0.086,0.018,0.07,0.173,0.242,0.242,0,0.053,0.053,59.699
2.626,solaris_18m,0.5,0.04,15,5.538,0.334,-0.013,0.001,0.018,0.07,0.087,0.242,0.242,0,0.053,0.053,59.699
2.626,solaris_18m,0.5,0.04,20,5.546,0.335,-0.111,0.001,0.018,0.07,0.088,0.242,0.242,0,0.053,0.053,59.699
2.626,solaris_18m,0.5,0.04,25,5.703,0.344,-0.207,0.01,0.018,0.07,0.097,0.242,0.242,0,0.053,0.053,59.699
2.626,solaris_18m,0.5,0.04,30,6.039,0.364,-0.301,0.029,0.018,0.07,0.116,0.242,0.242,0,0.053,0.053,59.699
2.626,solaris_18m,0.75,-0.04,-20,13.586,0.82,0.667,0.667,0.018,0.07,0.754,0.027,0.027,0,0.146,0.146,59.699
2.626,solaris_18m,0.75,-0.04,-15,11.645,0.703,0.556,0.556,0.018,0.07,0.642,0.027,0.027,0,0.146,0.146,59.699
2.626,solaris_18m,0.75,-0.04,-10,9.743,0.588,0.447,0.447,0.018,0.07,0.533,0.027,0.027,0,0.146,0.146,59.699
2.626,solaris_18m,0.75,-0.04,-5,7.879,0.475,0.34,0.34,0.018,0.07,0.426,0.027,0.027,0,0.146,0.146,59.699
2.626,solaris_18m,0.75,-0.04,0,6.051,0.365,0.235,0.235,0.018,0.07,0.322,0.027,0.027,0,0.146,0.146,59.699
2.626,solaris_18m,0.75,-0.04,5,4.256,0.257,0.132,0.132,0.018,0.07,0.219,0.027,0.027,0,0.146,0.146,59.699
2.626,solaris_18m,0.75,-0.04,10,2.493,0.15,0.031,0.031,0.018,0.07,0.118,0.027,0.027,0,0.146,0.146,59.699
2.626,solaris_18m,0.75,-0.04,15,2.006,0.121,-0.068,0.003,0.018,0.07,0.09,0.027,0.027,0,0.146,0.146,59.699
2.626,solaris_18m,0.75,-0.04,20,1.977,0.119,-0.166,0.002,0.018,0.07,0.088,0.027,0.027,0,0.146,0.146,59.699
2.626,solaris_18m,0.75,-0.04,25,2.171,0.131,-0.262,0.013,0.018,0.07,0.099,0.027,0.027,0,0.146,0.146,59.699
2.626,solaris_18m,0.75,-0.04,30,2.555,0.154,-0.357,0.035,0.018,0.07,0.121,0.027,0.027,0,0.146,0.146,59.699
2.626,solaris_18m,0.75,-0.013333333,-20,13.907,0.839,0.667,0.667,0.018,0.07,0.754,0.046,0.046,0,0.058,0.058,59.699
2.626,solaris_18m,0.75,-0.013333333,-15,11.965,0.722,0.556,0.556,0.018,0.07,0.642,0.046,0.046,0,0.058,0.058,59.699
2.626,solaris_18m,0.75,-0.013333333,-10,10.064,0.607,0.447,0.447,0.018,0.07,0.533,0.046,0.046,0,0.058,0.058,59.699
2.626,solaris_18m,0.75,-0.013333333,-5,8.2,0.495,0.34,0.34,0.018,0.07,0.426,0.046,0.046,0,0.058,0.058,59.699
2.626,solaris_18m,0.75,-0.013333333,0,6.371,0.384,0.235,0.235,0.018,0.07,0.322,0.046,0.046,0,0.058,0.058,59.699
2.626,solaris_18m,0.75,-0.013333333,5,4.576,0.276,0.132,0.132,0.018,0.07,0.219,0.046,0.046,0,0.058,0.058,59.699
2.626,solaris_18m,0.75,-0.013333333,10,2.813,0.17,0.031,0.031,0.018,0.07,0.118,0.046,0.046,0,0.058,0.058,59.699
2.626,solaris_18m,0.75,-0.013333333,15,2.327,0.14,-0.068,0.003,0.018,0.07,0.09,0.046,0.046,0,0.058,0.058,59.699
2.626,solaris_18m,0.75,-0.013333333,20,2.297,0.139,-0.166,0.002,0.018,0.07,0.088,0.046,0.046,0,0.058,0.058,59.699
2.626,solaris_18m,0.75,-0.013333333,25,2.492,0.15,-0.262,0.013,0.018,0.07,0.099,0.046,0.046,0,0.058,0.058,59.699
2.626,solaris_18m,0.75,-0.013333333,30,2.875,0.173,-0.357,0.035,0.018,0.07,0.121,0.046,0.046,0,0.058,0.058,59.699
2.626,solaris_18m,0.75,0.013333333,-20,15.557,0.939,0.667,0.667,0.018,0.07,0.754,0.145,0.145,0,0.05,0.05,59.699
2.626,solaris_18m,0.75,0.013333333,-15,13.615,0.822,0.556,0.556,0.018,0.07,0.642,0.145,0.145,0,0.05,0.05,59.699
2.626,solaris_18m,0.75,0.013333333,-10,11.714,0.707,0.447,0.447,0.018,0.07,0.533,0.145,0.145,0,0.05,0.05,59.699
2.626,solaris_18m,0.75,0.013333333,-5,9.849,0.594,0.34,0.34,0.018,0.07,0.426,0.145,0.145,0,0.05,0.05,59.699
2.626,solaris_18m,0.75,0.013333333,0,8.021,0.484,0.235,0.235,0.018,0.07,0.322,0.145,0.145,0,0.05,0.05,59.699
2.626,solaris_18m,0.75,0.013333333,5,6.226,0.376,0.132,0.132,0.018,0.07,0.219,0.145,0.145,0,0.05,0.05,59.699
2.626,solaris_18m,0.75,0.013333333,10,4.463,0.269,0.031,0.031,0.018,0.07,0.118,0.145,0.145,0,0.05,0.05,59.699
2.626,solaris_18m,0.75,0.013333333,15,3.976,0.24,-0.068,0.003,0.018,0.07,0.09,0.145,0.145,0,0.05,0.05,59.699
2.626,solaris_18m,0.75,0.013333333,20,3.947,0.238,-0.166,0.002,0.018,0.07,0.088,0.145,0.145,0,0.05,0.05,59.699
2.626,solaris_18m,0.75,0.013333333,25,4.141,0.25,-0.262,0.013,0.018,0.07,0.099,0.145,0.145,0,0.05,0.05,59.699
2.626,solaris_18m,0.75,0.013333333,30,4.525,0.273,-0.357,0.035,0.018,0.07,0.121,0.145,0.145,0,0.05,0.05,59.699
2.626,solaris_18m,0.75,0.04,-20,17.446,1.053,0.667,0.667,0.018,0.07,0.754,0.259,0.259,0,0.056,0.056,59.699
2.626,solaris_18m,0.75,0.04,-15,15.504,0.936,0.556,0.556,0.018,0.07,0.642,0.259,0.259,0,0.056,0.056,59.699
2.626,solaris_18m,0.75,0.04,-10,13.603,0.821,0.447,0.447,0.018,0.07,0.533,0.259,0.259,0,0.056,0.056,59.699
2.626,solaris_18m,0.75,0.04,-5,11.738,0.708,0.34,0.34,0.018,0.07,0.426,0.259,0.259,0,0.056,0.056,59.699
2.626,solaris_18m,0.75,0.04,0,9.91,0.598,0.235,0.235,0.018,0.07,0.322,0.259,0.259,0,0.056,0.056,59.699
2.626,solaris_18m,0.75,0.04,5,8.115,0.49,0.132,0.132,0.018,0.07,0.219,0.259,0.259,0,0.056,0.056,59.699
2.626,solaris_18m,0.75,0.04,10,6.352,0.383,0.031,0.031,0.018,0.07,0.118,0.259,0.259,0,0.056,0.056,59.699
2.626,solaris_18m,0.75,0.04,15,5.865,0.354,-0.068,0.003,0.018,0.07,0.09,0.259,0.259,0,0.056,0.056,59.699
2.626,solaris_18m,0.75,0.04,20,5.836,0.352,-0.166,0.002,0.018,0.07,0.088,0.259,0.259,0,0.056,0.056,59.699
2.626,solaris_18m,0.75,0.04,25,6.03,0.364,-0.262,0.013,0.018,0.07,0.099,0.259,0.259,0,0.056,0.056,59.699
2.626,solaris_18m,0.75,0.04,30,6.414,0.387,-0.357,0.035,0.018,0.07,0.121,0.259,0.259,0,0.056,0.056,59.699
2.626,solaris_18m,1,-0.04,-20,12.651,0.763,0.612,0.612,0.018,0.07,0.698,0.028,0.028,0,0.155,0.155,59.699
2.626,solaris_18m,1,-0.04,-15,10.709,0.646,0.501,0.501,0.018,0.07,0.587,0.028,0.028,0,0.155,0.155,59.699
2.626,solaris_18m,1,-0.04,-10,8.808,0.531,0.392,0.392,0.018,0.07,0.478,0.028,0.028,0,0.155,0.155,59.699
2.626,solaris_18m,1,-0.04,-5,6.944,0.419,0.285,0.285,0.018,0.07,0.371,0.028,0.028,0,0.155,0.155,59.699
2.626,solaris_18m,1,-0.04,0,5.115,0.309,0.18,0.18,0.018,0.07,0.266,0.028,0.028,0,0.155,0.155,59.699
2.626,solaris_18m,1,-0.04,5,3.321,0.2,0.077,0.077,0.018,0.07,0.163,0.028,0.028,0,0.155,0.155,59.699
2.626,solaris_18m,1,-0.04,10,2.018,0.122,-0.024,0.002,0.018,0.07,0.089,0.028,0.028,0,0.155,0.155,59.699
2.626,solaris_18m,1,-0.04,15,2.082,0.126,-0.123,0.006,0.018,0.07,0.092,0.028,0.028,0,0.155,0.155,59.699
2.626,solaris_18m,1,-0.04,20,2.015,0.122,-0.221,0.002,0.018,0.07,0.089,0.028,0.028,0,0.155,0.155,59.699
2.626,solaris_18m,1,-0.04,25,2.247,0.136,-0.317,0.015,0.018,0.07,0.102,0.028,0.028,0,0.155,0.155,59.699
2.626,solaris_18m,1,-0.04,30,2.678,0.162,-0.412,0.04,0.018,0.07,0.127,0.028,0.028,0,0.155,0.155,59.699
2.626,solaris_18m,1,-0.013333333,-20,12.992,0.784,0.612,0.612,0.018,0.07,0.698,0.049,0.049,0,0.061,0.061,59.699
2.626,solaris_18m,1,-0.013333333,-15,11.051,0.667,0.501,0.501,0.018,0.07,0.587,0.049,0.049,0,0.061,0.061,59.699
