mean_speed_kmh,bus_type,level_of_loading,incline,t_amb,consumption_kwh_per_km,total_energy,heating_energy,heating_energy_el,ventilation_energy,other_energy,aux_energy,traction_power_fr_bat_wout_recup,traction_power_fr_bat_w_recup,recuperation_energy,traction_power_loss,energy_loss,distance
2.626,sprinter_6m,0.75,0.013333333,-5,2.767,0.167,0.111,0.111,0.006,0.024,0.14,0.02,0.02,0,0.007,0.007,59.699
2.626,sprinter_6m,0.75,0.013333333,0,2.29,0.138,0.083,0.083,0.006,0.024,0.113,0.02,0.02,0,0.007,0.007,59.699
2.626,sprinter_6m,0.75,0.013333333,5,1.82,0.11,0.057,0.057,0.006,0.024,0.086,0.02,0.02,0,0.007,0.007,59.699
2.626,sprinter_6m,0.75,0.013333333,10,1.357,0.082,0.03,0.03,0.006,0.024,0.059,0.02,0.02,0,0.007,0.007,59.699
2.626,sprinter_6m,0.75,0.013333333,15,0.902,0.054,0.004,0.004,0.006,0.024,0.033,0.02,0.02,0,0.007,0.007,59.699
2.626,sprinter_6m,0.75,0.013333333,20,0.837,0.051,-0.022,0,0.006,0.024,0.029,0.02,0.02,0,0.007,0.007,59.699
2.626,sprinter_6m,0.75,0.013333333,25,0.873,0.053,-0.047,0.002,0.006,0.024,0.032,0.02,0.02,0,0.007,0.007,59.699
2.626,sprinter_6m,0.75,0.013333333,30,0.956,0.058,-0.072,0.007,0.006,0.024,0.036,0.02,0.02,0,0.007,0.007,59.699
2.626,sprinter_6m,0.75,0.04,-20,4.506,0.272,0.196,0.196,0.006,0.024,0.225,0.035,0.035,0,0.008,0.008,59.699
2.626,sprinter_6m,0.75,0.04,-15,4.001,0.241,0.167,0.167,0.006,0.024,0.196,0.035,0.035,0,0.008,0.008,59.699
2.626,sprinter_6m,0.75,0.04,-10,3.506,0.212,0.139,0.139,0.006,0.024,0.168,0.035,0.035,0,0.008,0.008,59.699
2.626,sprinter_6m,0.75,0.04,-5,3.02,0.182,0.111,0.111,0.006,0.024,0.14,0.035,0.035,0,0.008,0.008,59.699
2.626,sprinter_6m,0.75,0.04,0,2.542,0.153,0.083,0.083,0.006,0.024,0.113,0.035,0.035,0,0.008,0.008,59.699
2.626,sprinter_6m,0.75,0.04,5,2.072,0.125,0.057,0.057,0.006,0.024,0.086,0.035,0.035,0,0.008,0.008,59.699
2.626,sprinter_6m,0.75,0.04,10,1.609,0.097,0.03,0.03,0.006,0.024,0.059,0.035,0.035,0,0.008,0.008,59.699
2.626,sprinter_6m,0.75,0.04,15,1.154,0.07,0.004,0.004,0.006,0.024,0.033,0.035,0.035,0,0.008,0.008,59.699
2.626,sprinter_6m,0.75,0.04,20,1.089,0.066,-0.022,0,0.006,0.024,0.029,0.035,0.035,0,0.008,0.008,59.699
2.626,sprinter_6m,0.75,0.04,25,1.126,0.068,-0.047,0.002,0.006,0.024,0.032,0.035,0.035,0,0.008,0.008,59.699
2.626,sprinter_6m,0.75,0.04,30,1.208,0.073,-0.072,0.007,0.006,0.024,0.036,0.035,0.035,0,0.008,0.008,59.699
2.626,sprinter_6m,1,-0.04,-20,3.866,0.233,0.189,0.189,0.006,0.024,0.218,0.004,0.004,0,0.021,0.021,59.699
2.626,sprinter_6m,1,-0.04,-15,3.362,0.203,0.16,0.16,0.006,0.024,0.189,0.004,0.004,0,0.021,0.021,59.699
2.626,sprinter_6m,1,-0.04,-10,2.866,0.173,0.131,0.131,0.006,0.024,0.161,0.004,0.004,0,0.021,0.021,59.699
2.626,sprinter_6m,1,-0.04,-5,2.38,0.144,0.104,0.104,0.006,0.024,0.133,0.004,0.004,0,0.021,0.021,59.699
2.626,sprinter_6m,1,-0.04,0,1.902,0.115,0.076,0.076,0.006,0.024,0.105,0.004,0.004,0,0.021,0.021,59.699
2.626,sprinter_6m,1,-0.04,5,1.432,0.086,0.049,0.049,0.006,0.024,0.079,0.004,0.004,0,0.021,0.021,59.699
2.626,sprinter_6m,1,-0.04,10,0.97,0.059,0.023,0.023,0.006,0.024,0.052,0.004,0.004,0,0.021,0.021,59.699
2.626,sprinter_6m,1,-0.04,15,0.576,0.035,-0.003,0,0.006,0.024,0.029,0.004,0.004,0,0.021,0.021,59.699
2.626,sprinter_6m,1,-0.04,20,0.578,0.035,-0.029,0,0.006,0.024,0.03,0.004,0.004,0,0.021,0.021,59.699
2.626,sprinter_6m,1,-0.04,25,0.619,0.037,-0.054,0.003,0.006,0.024,0.032,0.004,0.004,0,0.021,0.021,59.699
2.626,sprinter_6m,1,-0.04,30,0.708,0.043,-0.079,0.008,0.006,0.024,0.037,0.004,0.004,0,0.021,0.021,59.699
