mean_speed_kmh,bus_type,level_of_loading,incline,t_amb,consumption_kwh_per_km,total_energy,heating_energy,heating_energy_el,ventilation_energy,other_energy,aux_energy,traction_power_fr_bat_wout_recup,traction_power_fr_bat_w_recup,recuperation_energy,traction_power_loss,energy_loss,distance
2.626,ebus2030_no_diesel_14m,0.5,-0.05,5,4.327,0.261,0.142,0.142,0.014,0.082,0.236,0.013,0.013,0.0,0.134,0.134,59.699
2.626,ebus2030_no_diesel_14m,0.5,-0.05,10,2.361,0.142,0.029,0.029,0.014,0.082,0.123,0.013,0.013,0.0,0.134,0.134,59.699
2.626,ebus2030_no_diesel_14m,0.5,-0.05,15,2.787,0.168,-0.081,0.054,0.014,0.082,0.148,0.013,0.013,0.0,0.134,0.134,59.699
2.626,ebus2030_no_diesel_14m,0.5,-0.05,20,3.038,0.183,-0.102,0.068,0.014,0.082,0.162,0.013,0.013,0.0,0.134,0.134,59.699
2.626,ebus2030_no_diesel_14m,0.5,-0.05,25,3.528,0.213,-0.144,0.096,0.014,0.082,0.19,0.013,0.013,0.0,0.134,0.134,59.699
2.626,ebus2030_no_diesel_14m,0.5,-0.05,30,4.248,0.256,-0.206,0.137,0.014,0.082,0.232,0.013,0.013,0.0,0.134,0.134,59.699
2.626,ebus2030_no_diesel_14m,0.5,0.0,-20,13.933,0.841,0.661,0.661,0.014,0.082,0.755,0.046,0.046,0.0,0.028,0.028,59.699
2.626,ebus2030_no_diesel_14m,0.5,0.0,-15,11.687,0.705,0.532,0.532,0.014,0.082,0.626,0.046,0.046,0.0,0.028,0.028,59.699
2.626,ebus2030_no_diesel_14m,0.5,0.0,-10,9.507,0.574,0.407,0.407,0.014,0.082,0.501,0.046,0.046,0.0,0.028,0.028,59.699
2.626,ebus2030_no_diesel_14m,0.5,0.0,-5,7.391,0.446,0.286,0.286,0.014,0.082,0.38,0.046,0.046,0.0,0.028,0.028,59.699
2.626,ebus2030_no_diesel_14m,0.5,0.0,0,6.12,0.369,0.213,0.213,0.014,0.082,0.307,0.046,0.046,0.0,0.028,0.028,59.699
2.626,ebus2030_no_diesel_14m,0.5,0.0,5,4.884,0.295,0.142,0.142,0.014,0.082,0.236,0.046,0.046,0.0,0.028,0.028,59.699
2.626,ebus2030_no_diesel_14m,0.5,0.0,10,2.918,0.176,0.029,0.029,0.014,0.082,0.123,0.046,0.046,0.0,0.028,0.028,59.699
2.626,ebus2030_no_diesel_14m,0.5,0.0,15,3.344,0.202,-0.081,0.054,0.014,0.082,0.148,0.046,0.046,0.0,0.028,0.028,59.699
2.626,ebus2030_no_diesel_14m,0.5,0.0,20,3.595,0.217,-0.102,0.068,0.014,0.082,0.162,0.046,0.046,0.0,0.028,0.028,59.699
2.626,ebus2030_no_diesel_14m,0.5,0.0,25,4.085,0.246,-0.144,0.096,0.014,0.082,0.19,0.046,0.046,0.0,0.028,0.028,59.699
2.626,ebus2030_no_diesel_14m,0.5,0.0,30,4.805,0.29,-0.206,0.137,0.014,0.082,0.232,0.046,0.046,0.0,0.028,0.028,59.699
2.626,ebus2030_no_diesel_14m,0.5,0.05,-20,16.153,0.975,0.661,0.661,0.014,0.082,0.755,0.18,0.18,0.0,0.023,0.023,59.699
2.626,ebus2030_no_diesel_14m,0.5,0.05,-15,13.906,0.839,0.532,0.532,0.014,0.082,0.626,0.18,0.18,0.0,0.023,0.023,59.699
2.626,ebus2030_no_diesel_14m,0.5,0.05,-10,11.727,0.708,0.407,0.407,0.014,0.082,0.501,0.18,0.18,0.0,0.023,0.023,59.699
2.626,ebus2030_no_diesel_14m,0.5,0.05,-5,9.611,0.58,0.286,0.286,0.014,0.082,0.38,0.18,0.18,0.0,0.023,0.023,59.699
2.626,ebus2030_no_diesel_14m,0.5,0.05,0,8.339,0.503,0.213,0.213,0.014,0.082,0.307,0.18,0.18,0.0,0.023,0.023,59.699
2.626,ebus2030_no_diesel_14m,0.5,0.05,5,7.103,0.429,0.142,0.142,0.014,0.082,0.236,0.18,0.18,0.0,0.023,0.023,59.699
2.626,ebus2030_no_diesel_14m,0.5,0.05,10,5.137,0.31,0.029,0.029,0.014,0.082,0.123,0.18,0.18,0.0,0.023,0.023,59.699
2.626,ebus2030_no_diesel_14m,0.5,0.05,15,5.563,0.336,-0.081,0.054,0.014,0.082,0.148,0.18,0.18,0.0,0.023,0.023,59.699
2.626,ebus2030_no_diesel_14m,0.5,0.05,20,5.814,0.351,-0.102,0.068,0.014,0.082,0.162,0.18,0.18,0.0,0.023,0.023,59.699
2.626,ebus2030_no_diesel_14m,0.5,0.05,25,6.304,0.38,-0.144,0.096,0.014,0.082,0.19,0.18,0.18,0.0,0.023,0.023,59.699
2.626,ebus2030_no_diesel_14m,0.5,0.05,30,7.025,0.424,-0.206,0.137,0.014,0.082,0.232,0.18,0.18,0.0,0.023,0.023,59.699
2.626,ebus2030_no_diesel_14m,1.0,-0.05,-20,11.63,0.702,0.559,0.559,0.014,0.082,0.653,0.015,0.015,0.0,0.157,0.157,59.699
2.626,ebus2030_no_diesel_14m,1.0,-0.05,-15,9.384,0.566,0.43,0.43,0.014,0.082,0.524,0.015,0.015,0.0,0.157,0.157,59.699
2.626,ebus2030_no_diesel_14m,1.0,-0.05,-10,7.205,0.435,0.305,0.305,0.014,0.082,0.399,0.015,0.015,0.0,0.157,0.157,59.699
2.626,ebus2030_no_diesel_14m,1.0,-0.05,-5,5.089,0.307,0.184,0.184,0.014,0.082,0.278,0.015,0.015,0.0,0.157,0.157,59.699
2.626,ebus2030_no_diesel_14m,1.0,-0.05,0,3.817,0.23,0.111,0.111,0.014,0.082,0.205,0.015,0.015,0.0,0.157,0.157,59.699
2.626,ebus2030_no_diesel_14m,1.0,-0.05,5,2.582,0.156,0.04,0.04,0.014,0.082,0.134,0.015,0.015,0.0,0.157,0.157,59.699
2.626,ebus2030_no_diesel_14m,1.0,-0.05,10,2.734,0.165,-0.073,0.049,0.014,0.082,0.143,0.015,0.015,0.0,0.157,0.157,59.699
2.626,ebus2030_no_diesel_14m,1.0,-0.05,15,4.01,0.242,-0.183,0.122,0.014,0.082,0.216,0.015,0.015,0.0,0.157,0.157,59.699
2.626,ebus2030_no_diesel_14m,1.0,-0.05,20,4.262,0.257,-0.204,0.136,0.014,0.082,0.23,0.015,0.015,0.0,0.157,0.157,59.699
2.626,ebus2030_no_diesel_14m,1.0,-0.05,25,4.752,0.287,-0.246,0.164,0.014,0.082,0.258,0.015,0.015,0.0,0.157,0.157,59.699
2.626,ebus2030_no_diesel_14m,1.0,-0.05,30,5.472,0.33,-0.308,0.206,0.014,0.082,0.3,0.015,0.015,0.0,0.157,0.157,59.699
2.626,ebus2030_no_diesel_14m,1.0,0.0,-20,12.285,0.741,0.559,0.559,0.014,0.082,0.653,0.054,0.054,0.0,0.033,0.033,59.699
2.626,ebus2030_no_diesel_14m,1.0,0.0,-15,10.038,0.606,0.43,0.43,0.014,0.082,0.524,0.054,0.054,0.0,0.033,0.033,59.699
2.626,ebus2030_no_diesel_14m,1.0,0.0,-10,7.859,0.474,0.305,0.305,0.014,0.082,0.399,0.054,0.054,0.0,0.033,0.033,59.699
2.626,ebus2030_no_diesel_14m,1.0,0.0,-5,5.743,0.347,0.184,0.184,0.014,0.082,0.278,0.054,0.054,0.0,0.033,0.033,59.699
2.626,ebus2030_no_diesel_14m,1.0,0.0,0,4.472,0.27,0.111,0.111,0.014,0.082,0.205,0.054,0.054,0.0,0.033,0.033,59.699
2.626,ebus2030_no_diesel_14m,1.0,0.0,5,3.236,0.195,0.04,0.04,0.014,0.082,0.134,0.054,0.054,0.0,0.033,0.033,59.699
2.626,ebus2030_no_diesel_14m,1.0,0.0,10,3.388,0.204,-0.073,0.049,0.014,0.082,0.143,0.054,0.054,0.0,0.033,0.033,59.699
2.626,ebus2030_no_diesel_14m,1.0,0.0,15,4.665,0.281,-0.183,0.122,0.014,0.082,0.216,0.054,0.054,0.0,0.033,0.033,59.699
2.626,ebus2030_no_diesel_14m,1.0,0.0,20,4.916,0.297,-0.204,0.136,0.014,0.082,0.23,0.054,0.054,0.0,0.033,0.033,59.699
2.626,ebus2030_no_diesel_14m,1.0,0.0,25,5.406,0.326,-0.246,0.164,0.014,0.082,0.258,0.054,0.054,0.0,0.033,0.033,59.699
2.626,ebus2030_no_diesel_14m,1.0,0.0,30,6.126,0.37,-0.308,0.206,0.014,0.082,0.3,0.054,0.054,0.0,0.033,0.033,59.699
2.626,ebus2030_no_diesel_14m,1.0,0.05,-20,14.892,0.899,0.559,0.559,0.014,0.082,0.653,0.212,0.212,0.0,0.027,0.027,59.699
2.626,ebus2030_no_diesel_14m,1.0,0.05,-15,12.645,0.763,0.43,0.43,0.014,0.082,0.524,0.212,0.212,0.0,0.027,0.027,59.699
2.626,ebus2030_no_diesel_14m,1.0,0.05,-10,10.466,0.631,0.305,0.305,0.014,0.082,0.399,0.212,0.212,0.0,0.027,0.027,59.699
2.626,ebus2030_no_diesel_14m,1.0,0.05,-5,8.35,0.504,0.184,0.184,0.014,0.082,0.278,0.212,0.212,0.0,0.027,0.027,59.699
2.626,ebus2030_no_diesel_14m,1.0,0.05,0,7.078,0.427,0.111,0.111,0.014,0.082,0.205,0.212,0.212,0.0,0.027,0.027,59.699
2.626,ebus2030_no_diesel_14m,1.0,0.05,5,5.843,0.353,0.04,0.04,0.014,0.082,0.134,0.212,0.212,0.0,0.027,0.027,59.699
2.626,ebus2030_no_diesel_14m,1.0,0.05,10,5.995,0.362,-0.073,0.049,0.014,0.082,0.143,0.211,0.211,0.0,0.027,0.027,59.699
2.626,ebus2030_no_diesel_14m,1.0,0.05,15,7.271,0.439,-0.183,0.122,0.014,0.082,0.216,0.211,0.211,0.0,0.027,0.027,59.699
2.626,ebus2030_no_diesel_14m,1.0,0.05,20,7.523,0.454,-0.204,0.136,0.014,0.082,0.23,0.211,0.211,0.0,0.027,0.027,59.699
2.626,ebus2030_no_diesel_14m,1.0,0.05,25,8.013,0.483,-0.246,0.164,0.014,0.082,0.258,0.211,0.211,0.0,0.027,0.027,59.699
2.626,ebus2030_no_diesel_14m,1.0,0.05,30,8.733,0.527,-0.308,0.206,0.014,0.082,0.3,0.211,0.211,0.0,0.027,0.027,59.699
12.115,ebus2030_no_diesel_14m,0.0,-0.05,-20,9.217,4.806,4.974,4.974,0.025,0.152,5.15,0.183,-0.615,0.798,0.237,0.237,521.45
12.115,ebus2030_no_diesel_14m,0.0,-0.05,-15,6.982,3.641,3.868,3.868,0.025,0.152,4.044,0.182,-0.616,0.798,0.237,0.237,521.45
12.115,ebus2030_no_diesel_14m,0.0,-0.05,-10,4.987,2.6,2.88,2.88,0.025,0.152,3.056,0.182,-0.616,0.798,0.237,0.237,521.45
12.115,ebus2030_no_diesel_14m,0.0,-0.05,-5,3.227,1.683,2.008,2.008,0.025,0.152,2.184,0.182,-0.616,0.799,0.237,0.237,521.45
12.115,ebus2030_no_diesel_14m,0.0,-0.05,0,2.257,1.177,1.528,1.528,0.025,0.152,1.704,0.182,-0.617,0.799,0.237,0.237,521.45
12.115,ebus2030_no_diesel_14m,0.0,-0.05,5,1.39,0.725,1.099,1.099,0.025,0.152,1.275,0.182,-0.617,0.799,0.237,0.237,521.45
12.115,ebus2030_no_diesel_14m,0.0,-0.05,10,0.189,0.099,0.505,0.505,0.025,0.152,0.681,0.182,-0.618,0.8,0.237,0.237,521.45
12.115,ebus2030_no_diesel_14m,0.0,-0.05,15,-0.709,-0.37,0.06,0.06,0.025,0.152,0.236,0.182,-0.618,0.8,0.237,0.237,521.45
12.115,ebus2030_no_diesel_14m,0.0,-0.05,20,-0.831,-0.433,0.0,0.0,0.025,0.152,0.176,0.182,-0.619,0.8,0.237,0.237,521.45
12.115,ebus2030_no_diesel_14m,0.0,-0.05,25,-0.659,-0.344,-0.129,0.086,0.025,0.152,0.262,0.181,-0.619,0.8,0.237,0.237,521.45
12.115,ebus2030_no_diesel_14m,0.0,-0.05,30,-0.328,-0.171,-0.375,0.25,0.025,0.152,0.426,0.181,-0.619,0.801,0.237,0.237,521.45
12.115,ebus2030_no_diesel_14m,0.0,0.0,-20,11.005,5.738,4.974,4.974,0.025,0.152,5.15,0.604,0.317,0.287,0.17,0.17,521.45
12.115,ebus2030_no_diesel_14m,0.0,0.0,-15,8.77,4.573,3.868,3.868,0.025,0.152,4.044,0.603,0.317,0.287,0.17,0.17,521.45
12.115,ebus2030_no_diesel_14m,0.0,0.0,-10,6.774,3.532,2.88,2.88,0.025,0.152,3.056,0.603,0.316,0.287,0.17,0.17,521.45
12.115,ebus2030_no_diesel_14m,0.0,0.0,-5,5.014,2.615,2.008,2.008,0.025,0.152,2.184,0.602,0.316,0.287,0.17,0.17,521.45
12.115,ebus2030_no_diesel_14m,0.0,0.0,0,4.044,2.109,1.528,1.528,0.025,0.152,1.704,0.602,0.315,0.287,0.17,0.17,521.45
12.115,ebus2030_no_diesel_14m,0.0,0.0,5,3.177,1.657,1.099,1.099,0.025,0.152,1.275,0.602,0.315,0.287,0.17,0.17,521.45
12.115,ebus2030_no_diesel_14m,0.0,0.0,10,1.976,1.031,0.505,0.505,0.025,0.152,0.681,0.601,0.314,0.287,0.17,0.17,521.45
12.115,ebus2030_no_diesel_14m,0.0,0.0,15,1.078,0.562,0.06,0.06,0.025,0.152,0.236,0.601,0.314,0.287,0.17,0.17,521.45
12.115,ebus2030_no_diesel_14m,0.0,0.0,20,0.956,0.498,0.0,0.0,0.025,0.152,0.176,0.601,0.313,0.287,0.17,0.17,521.45
12.115,ebus2030_no_diesel_14m,0.0,0.0,25,1.128,0.588,-0.129,0.086,0.025,0.152,0.262,0.6,0.313,0.288,0.17,0.17,521.45
12.115,ebus2030_no_diesel_14m,0.0,0.0,30,1.459,0.761,-0.375,0.25,0.025,0.152,0.426,0.6,0.312,0.288,0.17,0.17,521.45
12.115,ebus2030_no_diesel_14m,0.0,0.05,-20,12.932,6.744,4.974,4.974,0.025,0.152,5.15,1.41,1.322,0.087,0.177,0.177,521.45
12.115,ebus2030_no_diesel_14m,0.0,0.05,-15,10.697,5.578,3.868,3.868,0.025,0.152,4.044,1.409,1.322,0.088,0.177,0.177,521.45
12.115,ebus2030_no_diesel_14m,0.0,0.05,-10,8.702,4.538,2.88,2.88,0.025,0.152,3.056,1.409,1.321,0.088,0.177,0.177,521.45
12.115,ebus2030_no_diesel_14m,0.0,0.05,-5,6.942,3.62,2.008,2.008,0.025,0.152,2.184,1.409,1.321,0.088,0.177,0.177,521.45
12.115,ebus2030_no_diesel_14m,0.0,0.05,0,5.972,3.114,1.528,1.528,0.025,0.152,1.704,1.408,1.32,0.088,0.177,0.177,521.45
12.115,ebus2030_no_diesel_14m,0.0,0.05,5,5.105,2.662,1.099,1.099,0.025,0.152,1.275,1.408,1.32,0.088,0.177,0.177,521.45
12.115,ebus2030_no_diesel_14m,0.0,0.05,10,3.904,2.036,0.505,0.505,0.025,0.152,0.681,1.407,1.319,0.088,0.176,0.176,521.45
12.115,ebus2030_no_diesel_14m,0.0,0.05,15,3.006,1.567,0.06,0.06,0.025,0.152,0.236,1.407,1.319,0.088,0.176,0.176,521.45
12.115,ebus2030_no_diesel_14m,0.0,0.05,20,2.883,1.504,0.0,0.0,0.025,0.152,0.176,1.407,1.318,0.088,0.176,0.176,521.45
12.115,ebus2030_no_diesel_14m,0.0,0.05,25,3.056,1.593,-0.129,0.086,0.025,0.152,0.262,1.406,1.318,0.088,0.176,0.176,521.45
12.115,ebus2030_no_diesel_14m,0.0,0.05,30,3.387,1.766,-0.375,0.25,0.025,0.152,0.426,1.406,1.318,0.088,0.176,0.176,521.45
12.115,ebus2030_no_diesel_14m,0.5,-0.05,-20,8.572,4.47,4.784,4.784,0.025,0.152,4.96,0.22,-0.751,0.97,0.287,0.287,521.45
12.115,ebus2030_no_diesel_14m,0.5,-0.05,-15,6.337,3.305,3.677,3.677,0.025,0.152,3.853,0.22,-0.751,0.971,0.287,0.287,521.45
12.115,ebus2030_no_diesel_14m,0.5,-0.05,-10,4.342,2.264,2.689,2.689,0.025,0.152,2.865,0.219,-0.752,0.971,0.287,0.287,521.45
12.115,ebus2030_no_diesel_14m,0.5,-0.05,-5,2.582,1.346,1.818,1.818,0.025,0.152,1.994,0.219,-0.752,0.971,0.287,0.287,521.45
12.115,ebus2030_no_diesel_14m,0.5,-0.05,0,1.612,0.841,1.338,1.338,0.025,0.152,1.513,0.219,-0.752,0.972,0.287,0.287,521.45
12.115,ebus2030_no_diesel_14m,0.5,-0.05,5,0.745,0.388,0.908,0.908,0.025,0.152,1.084,0.219,-0.753,0.972,0.287,0.287,521.45
12.115,ebus2030_no_diesel_14m,0.5,-0.05,10,-0.456,-0.238,0.314,0.314,0.025,0.152,0.49,0.219,-0.753,0.972,0.287,0.287,521.45
12.115,ebus2030_no_diesel_14m,0.5,-0.05,15,-0.915,-0.477,-0.131,0.087,0.025,0.152,0.263,0.219,-0.754,0.972,0.287,0.287,521.45
12.115,ebus2030_no_diesel_14m,0.5,-0.05,20,-0.835,-0.435,-0.191,0.127,0.025,0.152,0.303,0.219,-0.754,0.973,0.287,0.287,521.45
12.115,ebus2030_no_diesel_14m,0.5,-0.05,25,-0.662,-0.345,-0.319,0.213,0.025,0.152,0.389,0.219,-0.754,0.973,0.287,0.287,521.45
12.115,ebus2030_no_diesel_14m,0.5,-0.05,30,-0.331,-0.173,-0.566,0.377,0.025,0.152,0.553,0.218,-0.755,0.973,0.287,0.287,521.45
12.115,ebus2030_no_diesel_14m,0.5,0.0,-20,10.737,5.599,4.784,4.784,0.025,0.152,4.96,0.727,0.378,0.348,0.206,0.206,521.45
12.115,ebus2030_no_diesel_14m,0.5,0.0,-15,8.502,4.433,3.677,3.677,0.025,0.152,3.853,0.726,0.378,0.349,0.206,0.206,521.45
12.115,ebus2030_no_diesel_14m,0.5,0.0,-10,6.506,3.393,2.689,2.689,0.025,0.152,2.865,0.726,0.377,0.349,0.206,0.206,521.45
12.115,ebus2030_no_diesel_14m,0.5,0.0,-5,4.746,2.475,1.818,1.818,0.025,0.152,1.994,0.725,0.377,0.349,0.206,0.206,521.45
12.115,ebus2030_no_diesel_14m,0.5,0.0,0,3.776,1.969,1.338,1.338,0.025,0.152,1.513,0.725,0.376,0.349,0.205,0.205,521.45
12.115,ebus2030_no_diesel_14m,0.5,0.0,5,2.909,1.517,0.908,0.908,0.025,0.152,1.084,0.725,0.376,0.349,0.205,0.205,521.45
12.115,ebus2030_no_diesel_14m,0.5,0.0,10,1.708,0.891,0.314,0.314,0.025,0.152,0.49,0.724,0.375,0.349,0.205,0.205,521.45
12.115,ebus2030_no_diesel_14m,0.5,0.0,15,1.249,0.651,-0.131,0.087,0.025,0.152,0.263,0.724,0.375,0.349,0.205,0.205,521.45
12.115,ebus2030_no_diesel_14m,0.5,0.0,20,1.329,0.693,-0.191,0.127,0.025,0.152,0.303,0.724,0.374,0.349,0.205,0.205,521.45
12.115,ebus2030_no_diesel_14m,0.5,0.0,25,1.502,0.783,-0.319,0.213,0.025,0.152,0.389,0.723,0.374,0.349,0.205,0.205,521.45
12.115,ebus2030_no_diesel_14m,0.5,0.0,30,1.833,0.956,-0.566,0.377,0.025,0.152,0.553,0.723,0.373,0.349,0.205,0.205,521.45
12.115,ebus2030_no_diesel_14m,0.5,0.05,-20,13.072,6.816,4.784,4.784,0.025,0.152,4.96,1.703,1.596,0.107,0.214,0.214,521.45
12.115,ebus2030_no_diesel_14m,0.5,0.05,-15,10.837,5.651,3.677,3.677,0.025,0.152,3.853,1.703,1.595,0.107,0.214,0.214,521.45
12.115,ebus2030_no_diesel_14m,0.5,0.05,-10,8.842,4.61,2.689,2.689,0.025,0.152,2.865,1.702,1.595,0.107,0.214,0.214,521.45
12.115,ebus2030_no_diesel_14m,0.5,0.05,-5,7.082,3.693,1.818,1.818,0.025,0.152,1.994,1.702,1.594,0.107,0.214,0.214,521.45
12.115,ebus2030_no_diesel_14m,0.5,0.05,0,6.111,3.187,1.338,1.338,0.025,0.152,1.513,1.701,1.594,0.108,0.214,0.214,521.45
12.115,ebus2030_no_diesel_14m,0.5,0.05,5,5.244,2.735,0.908,0.908,0.025,0.152,1.084,1.701,1.593,0.108,0.214,0.214,521.45
12.115,ebus2030_no_diesel_14m,0.5,0.05,10,4.044,2.109,0.314,0.314,0.025,0.152,0.49,1.701,1.593,0.108,0.214,0.214,521.45
12.115,ebus2030_no_diesel_14m,0.5,0.05,15,3.584,1.869,-0.131,0.087,0.025,0.152,0.263,1.7,1.592,0.108,0.213,0.213,521.45
12.115,ebus2030_no_diesel_14m,0.5,0.05,20,3.664,1.911,-0.191,0.127,0.025,0.152,0.303,1.7,1.592,0.108,0.213,0.213,521.45
12.115,ebus2030_no_diesel_14m,0.5,0.05,25,3.837,2.001,-0.319,0.213,0.025,0.152,0.389,1.7,1.592,0.108,0.213,0.213,521.45
12.115,ebus2030_no_diesel_14m,0.5,0.05,30,4.168,2.173,-0.566,0.377,0.025,0.152,0.553,1.699,1.591,0.108,0.213,0.213,521.45
12.115,ebus2030_no_diesel_14m,1.0,-0.05,-20,7.927,4.134,4.593,4.593,0.025,0.152,4.769,0.257,-0.886,1.143,0.337,0.337,521.45
