mean_speed_kmh,bus_type,level_of_loading,incline,t_amb,consumption_kwh_per_km,total_energy,heating_energy,heating_energy_el,ventilation_energy,other_energy,aux_energy,traction_power_fr_bat_wout_recup,traction_power_fr_bat_w_recup,recuperation_energy,traction_power_loss,energy_loss,distance
2.626,ebus2030_10m_no_diesel,0.0,0.05,25,3.406,0.206,-0.042,0.028,0.01,0.058,0.095,0.106,0.106,0.0,0.014,0.014,59.699
2.626,ebus2030_10m_no_diesel,0.0,0.05,30,4.121,0.249,-0.103,0.069,0.01,0.058,0.136,0.106,0.106,0.0,0.014,0.014,59.699
2.626,ebus2030_10m_no_diesel,0.5,-0.05,-20,13.277,0.801,0.686,0.686,0.01,0.058,0.753,0.009,0.009,0.0,0.095,0.095,59.699
2.626,ebus2030_10m_no_diesel,0.5,-0.05,-15,11.043,0.666,0.558,0.558,0.01,0.058,0.625,0.009,0.009,0.0,0.095,0.095,59.699
2.626,ebus2030_10m_no_diesel,0.5,-0.05,-10,8.876,0.536,0.433,0.433,0.01,0.058,0.5,0.009,0.009,0.0,0.095,0.095,59.699
2.626,ebus2030_10m_no_diesel,0.5,-0.05,-5,6.772,0.409,0.313,0.313,0.01,0.058,0.38,0.009,0.009,0.0,0.095,0.095,59.699
2.626,ebus2030_10m_no_diesel,0.5,-0.05,0,5.508,0.332,0.24,0.24,0.01,0.058,0.307,0.009,0.009,0.0,0.095,0.095,59.699
2.626,ebus2030_10m_no_diesel,0.5,-0.05,5,4.28,0.258,0.17,0.17,0.01,0.058,0.237,0.009,0.009,0.0,0.095,0.095,59.699
2.626,ebus2030_10m_no_diesel,0.5,-0.05,10,2.326,0.14,0.058,0.058,0.01,0.058,0.125,0.009,0.009,0.0,0.095,0.095,59.699
2.626,ebus2030_10m_no_diesel,0.5,-0.05,15,1.909,0.115,-0.051,0.034,0.01,0.058,0.101,0.009,0.009,0.0,0.095,0.095,59.699
2.626,ebus2030_10m_no_diesel,0.5,-0.05,20,2.159,0.13,-0.073,0.048,0.01,0.058,0.115,0.009,0.009,0.0,0.095,0.095,59.699
2.626,ebus2030_10m_no_diesel,0.5,-0.05,25,2.646,0.16,-0.114,0.076,0.01,0.058,0.143,0.009,0.009,0.0,0.095,0.095,59.699
2.626,ebus2030_10m_no_diesel,0.5,-0.05,30,3.361,0.203,-0.176,0.117,0.01,0.058,0.184,0.009,0.009,0.0,0.095,0.095,59.699
2.626,ebus2030_10m_no_diesel,0.5,0.0,-20,13.674,0.825,0.686,0.686,0.01,0.058,0.753,0.033,0.033,0.0,0.02,0.02,59.699
2.626,ebus2030_10m_no_diesel,0.5,0.0,-15,11.44,0.69,0.558,0.558,0.01,0.058,0.625,0.033,0.033,0.0,0.02,0.02,59.699
2.626,ebus2030_10m_no_diesel,0.5,0.0,-10,9.273,0.559,0.433,0.433,0.01,0.058,0.5,0.033,0.033,0.0,0.02,0.02,59.699
2.626,ebus2030_10m_no_diesel,0.5,0.0,-5,7.169,0.433,0.313,0.313,0.01,0.058,0.38,0.033,0.033,0.0,0.02,0.02,59.699
2.626,ebus2030_10m_no_diesel,0.5,0.0,0,5.905,0.356,0.24,0.24,0.01,0.058,0.307,0.033,0.033,0.0,0.02,0.02,59.699
2.626,ebus2030_10m_no_diesel,0.5,0.0,5,4.676,0.282,0.17,0.17,0.01,0.058,0.237,0.033,0.033,0.0,0.02,0.02,59.699
2.626,ebus2030_10m_no_diesel,0.5,0.0,10,2.723,0.164,0.058,0.058,0.01,0.058,0.125,0.033,0.033,0.0,0.02,0.02,59.699
2.626,ebus2030_10m_no_diesel,0.5,0.0,15,2.306,0.139,-0.051,0.034,0.01,0.058,0.101,0.033,0.033,0.0,0.02,0.02,59.699
2.626,ebus2030_10m_no_diesel,0.5,0.0,20,2.556,0.154,-0.073,0.048,0.01,0.058,0.115,0.033,0.033,0.0,0.02,0.02,59.699
2.626,ebus2030_10m_no_diesel,0.5,0.0,25,3.043,0.184,-0.114,0.076,0.01,0.058,0.143,0.033,0.033,0.0,0.02,0.02,59.699
2.626,ebus2030_10m_no_diesel,0.5,0.0,30,3.758,0.227,-0.176,0.117,0.01,0.058,0.184,0.033,0.033,0.0,0.02,0.02,59.699
2.626,ebus2030_10m_no_diesel,0.5,0.05,-20,15.251,0.92,0.686,0.686,0.01,0.058,0.753,0.128,0.128,0.0,0.016,0.016,59.699
2.626,ebus2030_10m_no_diesel,0.5,0.05,-15,13.017,0.785,0.558,0.558,0.01,0.058,0.625,0.128,0.128,0.0,0.016,0.016,59.699
2.626,ebus2030_10m_no_diesel,0.5,0.05,-10,10.85,0.655,0.433,0.433,0.01,0.058,0.5,0.128,0.128,0.0,0.016,0.016,59.699
2.626,ebus2030_10m_no_diesel,0.5,0.05,-5,8.746,0.528,0.313,0.313,0.01,0.058,0.38,0.128,0.128,0.0,0.016,0.016,59.699
2.626,ebus2030_10m_no_diesel,0.5,0.05,0,7.482,0.451,0.24,0.24,0.01,0.058,0.307,0.128,0.128,0.0,0.016,0.016,59.699
2.626,ebus2030_10m_no_diesel,0.5,0.05,5,6.254,0.377,0.17,0.17,0.01,0.058,0.237,0.128,0.128,0.0,0.016,0.016,59.699
2.626,ebus2030_10m_no_diesel,0.5,0.05,10,4.3,0.259,0.058,0.058,0.01,0.058,0.125,0.128,0.128,0.0,0.016,0.016,59.699
2.626,ebus2030_10m_no_diesel,0.5,0.05,15,3.884,0.234,-0.051,0.034,0.01,0.058,0.101,0.128,0.128,0.0,0.016,0.016,59.699
2.626,ebus2030_10m_no_diesel,0.5,0.05,20,4.133,0.249,-0.073,0.048,0.01,0.058,0.115,0.128,0.128,0.0,0.016,0.016,59.699
2.626,ebus2030_10m_no_diesel,0.5,0.05,25,4.62,0.279,-0.114,0.076,0.01,0.058,0.143,0.128,0.128,0.0,0.016,0.016,59.699
2.626,ebus2030_10m_no_diesel,0.5,0.05,30,5.335,0.322,-0.176,0.117,0.01,0.058,0.184,0.128,0.128,0.0,0.016,0.016,59.699
2.626,ebus2030_10m_no_diesel,1.0,-0.05,-20,12.036,0.726,0.613,0.613,0.01,0.058,0.68,0.01,0.01,0.0,0.112,0.112,59.699
2.626,ebus2030_10m_no_diesel,1.0,-0.05,-15,9.802,0.591,0.485,0.485,0.01,0.058,0.552,0.01,0.01,0.0,0.112,0.112,59.699
2.626,ebus2030_10m_no_diesel,1.0,-0.05,-10,7.635,0.461,0.361,0.361,0.01,0.058,0.428,0.01,0.01,0.0,0.112,0.112,59.699
2.626,ebus2030_10m_no_diesel,1.0,-0.05,-5,5.532,0.334,0.24,0.24,0.01,0.058,0.307,0.01,0.01,0.0,0.112,0.112,59.699
2.626,ebus2030_10m_no_diesel,1.0,-0.05,0,4.268,0.258,0.168,0.168,0.01,0.058,0.235,0.01,0.01,0.0,0.112,0.112,59.699
2.626,ebus2030_10m_no_diesel,1.0,-0.05,5,3.039,0.183,0.097,0.097,0.01,0.058,0.164,0.01,0.01,0.0,0.112,0.112,59.699
2.626,ebus2030_10m_no_diesel,1.0,-0.05,10,1.511,0.091,-0.015,0.01,0.01,0.058,0.077,0.01,0.01,0.0,0.112,0.112,59.699
2.626,ebus2030_10m_no_diesel,1.0,-0.05,15,2.779,0.168,-0.124,0.082,0.01,0.058,0.149,0.01,0.01,0.0,0.112,0.112,59.699
2.626,ebus2030_10m_no_diesel,1.0,-0.05,20,3.029,0.183,-0.145,0.097,0.01,0.058,0.164,0.01,0.01,0.0,0.112,0.112,59.699
2.626,ebus2030_10m_no_diesel,1.0,-0.05,25,3.516,0.212,-0.187,0.125,0.01,0.058,0.192,0.01,0.01,0.0,0.112,0.112,59.699
2.626,ebus2030_10m_no_diesel,1.0,-0.05,30,4.231,0.255,-0.248,0.166,0.01,0.058,0.233,0.01,0.01,0.0,0.112,0.112,59.699
2.626,ebus2030_10m_no_diesel,1.0,0.0,-20,12.502,0.754,0.613,0.613,0.01,0.058,0.68,0.039,0.039,0.0,0.024,0.024,59.699
2.626,ebus2030_10m_no_diesel,1.0,0.0,-15,10.268,0.62,0.485,0.485,0.01,0.058,0.552,0.039,0.039,0.0,0.024,0.024,59.699
2.626,ebus2030_10m_no_diesel,1.0,0.0,-10,8.101,0.489,0.361,0.361,0.01,0.058,0.428,0.039,0.039,0.0,0.024,0.024,59.699
2.626,ebus2030_10m_no_diesel,1.0,0.0,-5,5.997,0.362,0.24,0.24,0.01,0.058,0.307,0.039,0.039,0.0,0.024,0.024,59.699
2.626,ebus2030_10m_no_diesel,1.0,0.0,0,4.734,0.286,0.168,0.168,0.01,0.058,0.235,0.039,0.039,0.0,0.024,0.024,59.699
2.626,ebus2030_10m_no_diesel,1.0,0.0,5,3.505,0.211,0.097,0.097,0.01,0.058,0.164,0.039,0.039,0.0,0.024,0.024,59.699
2.626,ebus2030_10m_no_diesel,1.0,0.0,10,1.977,0.119,-0.015,0.01,0.01,0.058,0.077,0.039,0.039,0.0,0.024,0.024,59.699
2.626,ebus2030_10m_no_diesel,1.0,0.0,15,3.245,0.196,-0.124,0.082,0.01,0.058,0.149,0.039,0.039,0.0,0.024,0.024,59.699
2.626,ebus2030_10m_no_diesel,1.0,0.0,20,3.494,0.211,-0.145,0.097,0.01,0.058,0.164,0.039,0.039,0.0,0.024,0.024,59.699
2.626,ebus2030_10m_no_diesel,1.0,0.0,25,3.981,0.24,-0.187,0.125,0.01,0.058,0.192,0.039,0.039,0.0,0.024,0.024,59.699
2.626,ebus2030_10m_no_diesel,1.0,0.0,30,4.696,0.283,-0.248,0.166,0.01,0.058,0.233,0.039,0.039,0.0,0.024,0.024,59.699
2.626,ebus2030_10m_no_diesel,1.0,0.05,-20,14.355,0.866,0.613,0.613,0.01,0.058,0.68,0.15,0.15,0.0,0.019,0.019,59.699
2.626,ebus2030_10m_no_diesel,1.0,0.05,-15,12.121,0.731,0.485,0.485,0.01,0.058,0.552,0.15,0.15,0.0,0.019,0.019,59.699
2.626,ebus2030_10m_no_diesel,1.0,0.05,-10,9.954,0.601,0.361,0.361,0.01,0.058,0.428,0.15,0.15,0.0,0.019,0.019,59.699
2.626,ebus2030_10m_no_diesel,1.0,0.05,-5,7.85,0.474,0.24,0.24,0.01,0.058,0.307,0.15,0.15,0.0,0.019,0.019,59.699
2.626,ebus2030_10m_no_diesel,1.0,0.05,0,6.586,0.397,0.168,0.168,0.01,0.058,0.235,0.15,0.15,0.0,0.019,0.019,59.699
2.626,ebus2030_10m_no_diesel,1.0,0.05,5,5.358,0.323,0.097,0.097,0.01,0.058,0.164,0.15,0.15,0.0,0.019,0.019,59.699
2.626,ebus2030_10m_no_diesel,1.0,0.05,10,3.829,0.231,-0.015,0.01,0.01,0.058,0.077,0.15,0.15,0.0,0.019,0.019,59.699
2.626,ebus2030_10m_no_diesel,1.0,0.05,15,5.098,0.308,-0.124,0.082,0.01,0.058,0.149,0.15,0.15,0.0,0.019,0.019,59.699
2.626,ebus2030_10m_no_diesel,1.0,0.05,20,5.347,0.323,-0.145,0.097,0.01,0.058,0.164,0.15,0.15,0.0,0.019,0.019,59.699
2.626,ebus2030_10m_no_diesel,1.0,0.05,25,5.834,0.352,-0.187,0.125,0.01,0.058,0.192,0.15,0.15,0.0,0.019,0.019,59.699
2.626,ebus2030_10m_no_diesel,1.0,0.05,30,6.549,0.395,-0.248,0.166,0.01,0.058,0.233,0.15,0.15,0.0,0.019,0.019,59.699
12.115,ebus2030_10m_no_diesel,0.0,-0.05,-20,7.458,3.889,3.978,3.978,0.018,0.108,4.103,0.132,-0.43,0.562,0.168,0.168,521.45
12.115,ebus2030_10m_no_diesel,0.0,-0.05,-15,5.718,2.982,3.116,3.116,0.018,0.108,3.241,0.132,-0.43,0.562,0.168,0.168,521.45
12.115,ebus2030_10m_no_diesel,0.0,-0.05,-10,4.154,2.166,2.342,2.342,0.018,0.108,2.467,0.132,-0.431,0.562,0.168,0.168,521.45
12.115,ebus2030_10m_no_diesel,0.0,-0.05,-5,2.76,1.439,1.652,1.652,0.018,0.108,1.777,0.131,-0.431,0.563,0.168,0.168,521.45
12.115,ebus2030_10m_no_diesel,0.0,-0.05,0,1.985,1.035,1.268,1.268,0.018,0.108,1.393,0.131,-0.432,0.563,0.168,0.168,521.45
12.115,ebus2030_10m_no_diesel,0.0,-0.05,5,1.286,0.671,0.922,0.922,0.018,0.108,1.047,0.131,-0.432,0.563,0.168,0.168,521.45
12.115,ebus2030_10m_no_diesel,0.0,-0.05,10,0.301,0.157,0.435,0.435,0.018,0.108,0.56,0.131,-0.432,0.563,0.168,0.168,521.45
12.115,ebus2030_10m_no_diesel,0.0,-0.05,15,-0.466,-0.243,0.055,0.055,0.018,0.108,0.18,0.131,-0.433,0.564,0.168,0.168,521.45
12.115,ebus2030_10m_no_diesel,0.0,-0.05,20,-0.578,-0.302,0.0,0.0,0.018,0.108,0.125,0.131,-0.433,0.564,0.168,0.168,521.45
12.115,ebus2030_10m_no_diesel,0.0,-0.05,25,-0.423,-0.221,-0.116,0.077,0.018,0.108,0.202,0.131,-0.434,0.564,0.168,0.168,521.45
12.115,ebus2030_10m_no_diesel,0.0,-0.05,30,-0.14,-0.073,-0.327,0.218,0.018,0.108,0.343,0.131,-0.434,0.565,0.168,0.168,521.45
12.115,ebus2030_10m_no_diesel,0.0,0.0,-20,8.73,4.552,3.978,3.978,0.018,0.108,4.103,0.436,0.234,0.202,0.121,0.121,521.45
12.115,ebus2030_10m_no_diesel,0.0,0.0,-15,6.99,3.645,3.116,3.116,0.018,0.108,3.241,0.435,0.233,0.202,0.121,0.121,521.45
12.115,ebus2030_10m_no_diesel,0.0,0.0,-10,5.425,2.829,2.342,2.342,0.018,0.108,2.467,0.435,0.233,0.202,0.121,0.121,521.45
12.115,ebus2030_10m_no_diesel,0.0,0.0,-5,4.032,2.103,1.652,1.652,0.018,0.108,1.777,0.434,0.232,0.202,0.121,0.121,521.45
12.115,ebus2030_10m_no_diesel,0.0,0.0,0,3.257,1.698,1.268,1.268,0.018,0.108,1.393,0.434,0.232,0.202,0.121,0.121,521.45
12.115,ebus2030_10m_no_diesel,0.0,0.0,5,2.557,1.334,0.922,0.922,0.018,0.108,1.047,0.434,0.231,0.202,0.121,0.121,521.45
12.115,ebus2030_10m_no_diesel,0.0,0.0,10,1.572,0.82,0.435,0.435,0.018,0.108,0.56,0.433,0.231,0.203,0.121,0.121,521.45
12.115,ebus2030_10m_no_diesel,0.0,0.0,15,0.805,0.42,0.055,0.055,0.018,0.108,0.18,0.433,0.23,0.203,0.121,0.121,521.45
12.115,ebus2030_10m_no_diesel,0.0,0.0,20,0.693,0.361,0.0,0.0,0.018,0.108,0.125,0.433,0.23,0.203,0.121,0.121,521.45
12.115,ebus2030_10m_no_diesel,0.0,0.0,25,0.848,0.442,-0.116,0.077,0.018,0.108,0.202,0.432,0.229,0.203,0.121,0.121,521.45
12.115,ebus2030_10m_no_diesel,0.0,0.0,30,1.131,0.59,-0.327,0.218,0.018,0.108,0.343,0.432,0.229,0.203,0.121,0.121,521.45
12.115,ebus2030_10m_no_diesel,0.0,0.05,-20,10.088,5.26,3.978,3.978,0.018,0.108,4.103,1.009,0.948,0.061,0.126,0.126,521.45
12.115,ebus2030_10m_no_diesel,0.0,0.05,-15,8.36,4.36,3.116,3.116,0.018,0.108,3.241,1.008,0.948,0.061,0.126,0.126,521.45
12.115,ebus2030_10m_no_diesel,0.0,0.05,-10,6.796,3.544,2.342,2.342,0.018,0.108,2.467,1.008,0.947,0.061,0.126,0.126,521.45
12.115,ebus2030_10m_no_diesel,0.0,0.05,-5,5.402,2.817,1.652,1.652,0.018,0.108,1.777,1.007,0.947,0.061,0.126,0.126,521.45
12.115,ebus2030_10m_no_diesel,0.0,0.05,0,4.627,2.413,1.268,1.268,0.018,0.108,1.393,1.007,0.946,0.061,0.126,0.126,521.45
12.115,ebus2030_10m_no_diesel,0.0,0.05,5,3.928,2.048,0.922,0.922,0.018,0.108,1.047,1.007,0.946,0.061,0.126,0.126,521.45
12.115,ebus2030_10m_no_diesel,0.0,0.05,10,2.942,1.534,0.435,0.435,0.018,0.108,0.56,1.006,0.945,0.061,0.126,0.126,521.45
12.115,ebus2030_10m_no_diesel,0.0,0.05,15,2.175,1.134,0.055,0.055,0.018,0.108,0.18,1.006,0.945,0.061,0.126,0.126,521.45
12.115,ebus2030_10m_no_diesel,0.0,0.05,20,2.063,1.076,0.0,0.0,0.018,0.108,0.125,1.006,0.944,0.061,0.126,0.126,521.45
12.115,ebus2030_10m_no_diesel,0.0,0.05,25,2.218,1.157,-0.116,0.077,0.018,0.108,0.202,1.005,0.944,0.061,0.126,0.126,521.45
12.115,ebus2030_10m_no_diesel,0.0,0.05,30,2.501,1.304,-0.327,0.218,0.018,0.108,0.343,1.005,0.943,0.061,0.126,0.126,521.45
12.115,ebus2030_10m_no_diesel,0.5,-0.05,-20,7.0,3.65,3.842,3.842,0.018,0.108,3.967,0.158,-0.526,0.684,0.203,0.203,521.45
12.115,ebus2030_10m_no_diesel,0.5,-0.05,-15,5.26,2.743,2.981,2.981,0.018,0.108,3.106,0.158,-0.526,0.685,0.204,0.204,521.45
12.115,ebus2030_10m_no_diesel,0.5,-0.05,-10,3.695,1.927,2.206,2.206,0.018,0.108,2.331,0.158,-0.527,0.685,0.204,0.204,521.45
12.115,ebus2030_10m_no_diesel,0.5,-0.05,-5,2.302,1.2,1.516,1.516,0.018,0.108,1.641,0.158,-0.527,0.685,0.204,0.204,521.45
12.115,ebus2030_10m_no_diesel,0.5,-0.05,0,1.527,0.796,1.133,1.133,0.018,0.108,1.258,0.158,-0.528,0.686,0.204,0.204,521.45
12.115,ebus2030_10m_no_diesel,0.5,-0.05,5,0.828,0.432,0.787,0.787,0.018,0.108,0.912,0.158,-0.528,0.686,0.204,0.204,521.45
12.115,ebus2030_10m_no_diesel,0.5,-0.05,10,-0.158,-0.082,0.299,0.299,0.018,0.108,0.424,0.157,-0.529,0.686,0.204,0.204,521.45
12.115,ebus2030_10m_no_diesel,0.5,-0.05,15,-0.654,-0.341,-0.08,0.054,0.018,0.108,0.178,0.157,-0.529,0.686,0.204,0.204,521.45
12.115,ebus2030_10m_no_diesel,0.5,-0.05,20,-0.581,-0.303,-0.136,0.09,0.018,0.108,0.215,0.157,-0.529,0.687,0.204,0.204,521.45
12.115,ebus2030_10m_no_diesel,0.5,-0.05,25,-0.426,-0.222,-0.251,0.168,0.018,0.108,0.292,0.157,-0.53,0.687,0.204,0.204,521.45
12.115,ebus2030_10m_no_diesel,0.5,-0.05,30,-0.142,-0.074,-0.462,0.308,0.018,0.108,0.433,0.157,-0.53,0.687,0.204,0.204,521.45
12.115,ebus2030_10m_no_diesel,0.5,0.0,-20,8.54,4.453,3.842,3.842,0.018,0.108,3.967,0.523,0.277,0.246,0.147,0.147,521.45
12.115,ebus2030_10m_no_diesel,0.5,0.0,-15,6.8,3.546,2.981,2.981,0.018,0.108,3.106,0.523,0.276,0.246,0.146,0.146,521.45
12.115,ebus2030_10m_no_diesel,0.5,0.0,-10,5.235,2.73,2.206,2.206,0.018,0.108,2.331,0.522,0.276,0.246,0.146,0.146,521.45
12.115,ebus2030_10m_no_diesel,0.5,0.0,-5,3.842,2.003,1.516,1.516,0.018,0.108,1.641,0.522,0.275,0.246,0.146,0.146,521.45
12.115,ebus2030_10m_no_diesel,0.5,0.0,0,3.066,1.599,1.133,1.133,0.018,0.108,1.258,0.521,0.275,0.246,0.146,0.146,521.45
12.115,ebus2030_10m_no_diesel,0.5,0.0,5,2.367,1.234,0.787,0.787,0.018,0.108,0.912,0.521,0.274,0.246,0.146,0.146,521.45
12.115,ebus2030_10m_no_diesel,0.5,0.0,10,1.382,0.72,0.299,0.299,0.018,0.108,0.424,0.521,0.274,0.247,0.146,0.146,521.45
12.115,ebus2030_10m_no_diesel,0.5,0.0,15,0.885,0.461,-0.08,0.054,0.018,0.108,0.178,0.52,0.274,0.247,0.146,0.146,521.45
12.115,ebus2030_10m_no_diesel,0.5,0.0,20,0.958,0.5,-0.136,0.09,0.018,0.108,0.215,0.52,0.273,0.247,0.146,0.146,521.45
12.115,ebus2030_10m_no_diesel,0.5,0.0,25,1.113,0.581,-0.251,0.168,0.018,0.108,0.292,0.52,0.273,0.247,0.146,0.146,521.45
12.115,ebus2030_10m_no_diesel,0.5,0.0,30,1.397,0.728,-0.462,0.308,0.018,0.108,0.433,0.519,0.272,0.247,0.146,0.146,521.45
12.115,ebus2030_10m_no_diesel,0.5,0.05,-20,10.134,5.284,3.842,3.842,0.018,0.108,3.967,1.217,1.143,0.075,0.152,0.152,521.45
12.115,ebus2030_10m_no_diesel,0.5,0.05,-15,8.442,4.402,2.981,2.981,0.018,0.108,3.106,1.217,1.142,0.075,0.152,0.152,521.45
12.115,ebus2030_10m_no_diesel,0.5,0.05,-10,6.895,3.595,2.206,2.206,0.018,0.108,2.331,1.216,1.141,0.075,0.152,0.152,521.45
12.115,ebus2030_10m_no_diesel,0.5,0.05,-5,5.502,2.869,1.516,1.516,0.018,0.108,1.641,1.216,1.141,0.075,0.152,0.152,521.45
12.115,ebus2030_10m_no_diesel,0.5,0.05,0,4.726,2.465,1.133,1.133,0.018,0.108,1.258,1.215,1.14,0.075,0.152,0.152,521.45
12.115,ebus2030_10m_no_diesel,0.5,0.05,5,4.027,2.1,0.787,0.787,0.018,0.108,0.912,1.215,1.14,0.075,0.152,0.152,521.45
12.115,ebus2030_10m_no_diesel,0.5,0.05,10,3.042,1.586,0.299,0.299,0.018,0.108,0.424,1.215,1.14,0.075,0.152,0.152,521.45
12.115,ebus2030_10m_no_diesel,0.5,0.05,15,2.545,1.327,-0.08,0.054,0.018,0.108,0.178,1.214,1.139,0.075,0.152,0.152,521.45
12.115,ebus2030_10m_no_diesel,0.5,0.05,20,2.618,1.365,-0.136,0.09,0.018,0.108,0.215,1.214,1.139,0.075,0.152,0.152,521.45
12.115,ebus2030_10m_no_diesel,0.5,0.05,25,2.773,1.446,-0.251,0.168,0.018,0.108,0.292,1.214,1.138,0.075,0.152,0.152,521.45
12.115,ebus2030_10m_no_diesel,0.5,0.05,30,3.056,1.594,-0.462,0.308,0.018,0.108,0.433,1.213,1.138,0.075,0.152,0.152,521.45
12.115,ebus2030_10m_no_diesel,1.0,-0.05,-20,6.542,3.411,3.707,3.707,0.018,0.108,3.832,0.185,-0.622,0.807,0.239,0.239,521.45
