mean_speed_kmh,bus_type,level_of_loading,incline,t_amb,consumption_kwh_per_km,total_energy,heating_energy,heating_energy_el,ventilation_energy,other_energy,aux_energy,traction_power_fr_bat_wout_recup,traction_power_fr_bat_w_recup,recuperation_energy,traction_power_loss,energy_loss,distance
2.626,ebus2030_w_diesel_12m,0.0,-0.05,-20,9.972,0.602,0.761,0.482,0.012,0.07,0.563,0.009,0.009,0.0,0.095,0.095,59.699
2.626,ebus2030_w_diesel_12m,0.0,-0.05,-15,7.731,0.466,0.632,0.354,0.012,0.07,0.435,0.009,0.009,0.0,0.095,0.095,59.699
2.626,ebus2030_w_diesel_12m,0.0,-0.05,-10,5.558,0.335,0.508,0.229,0.012,0.07,0.31,0.009,0.009,0.0,0.095,0.095,59.699
2.626,ebus2030_w_diesel_12m,0.0,-0.05,-5,3.448,0.208,0.387,0.109,0.012,0.07,0.189,0.009,0.009,0.0,0.095,0.095,59.699
2.626,ebus2030_w_diesel_12m,0.0,-0.05,0,2.181,0.132,0.314,0.036,0.012,0.07,0.117,0.009,0.009,0.0,0.095,0.095,59.699
2.626,ebus2030_w_diesel_12m,0.0,-0.05,5,5.799,0.35,0.243,0.243,0.012,0.07,0.324,0.009,0.009,0.0,0.095,0.095,59.699
2.626,ebus2030_w_diesel_12m,0.0,-0.05,10,3.839,0.232,0.131,0.131,0.012,0.07,0.212,0.009,0.009,0.0,0.095,0.095,59.699
2.626,ebus2030_w_diesel_12m,0.0,-0.05,15,1.931,0.116,0.022,0.022,0.012,0.07,0.102,0.009,0.009,0.0,0.095,0.095,59.699
2.626,ebus2030_w_diesel_12m,0.0,-0.05,20,1.555,0.094,0.0,0.0,0.012,0.07,0.081,0.009,0.009,0.0,0.095,0.095,59.699
2.626,ebus2030_w_diesel_12m,0.0,-0.05,25,2.043,0.123,-0.042,0.028,0.012,0.07,0.109,0.009,0.009,0.0,0.095,0.095,59.699
2.626,ebus2030_w_diesel_12m,0.0,-0.05,30,2.761,0.167,-0.104,0.069,0.012,0.07,0.15,0.009,0.009,0.0,0.095,0.095,59.699
2.626,ebus2030_w_diesel_12m,0.0,0.0,-20,10.367,0.626,0.761,0.482,0.012,0.07,0.563,0.033,0.033,0.0,0.02,0.02,59.699
2.626,ebus2030_w_diesel_12m,0.0,0.0,-15,8.127,0.49,0.632,0.354,0.012,0.07,0.435,0.033,0.033,0.0,0.02,0.02,59.699
2.626,ebus2030_w_diesel_12m,0.0,0.0,-10,5.953,0.359,0.508,0.229,0.012,0.07,0.31,0.033,0.033,0.0,0.02,0.02,59.699
2.626,ebus2030_w_diesel_12m,0.0,0.0,-5,3.843,0.232,0.387,0.109,0.012,0.07,0.189,0.033,0.033,0.0,0.02,0.02,59.699
2.626,ebus2030_w_diesel_12m,0.0,0.0,0,2.576,0.155,0.314,0.036,0.012,0.07,0.117,0.033,0.033,0.0,0.02,0.02,59.699
2.626,ebus2030_w_diesel_12m,0.0,0.0,5,6.194,0.374,0.243,0.243,0.012,0.07,0.324,0.033,0.033,0.0,0.02,0.02,59.699
2.626,ebus2030_w_diesel_12m,0.0,0.0,10,4.234,0.255,0.131,0.131,0.012,0.07,0.212,0.033,0.033,0.0,0.02,0.02,59.699
2.626,ebus2030_w_diesel_12m,0.0,0.0,15,2.326,0.14,0.022,0.022,0.012,0.07,0.102,0.033,0.033,0.0,0.02,0.02,59.699
2.626,ebus2030_w_diesel_12m,0.0,0.0,20,1.95,0.118,0.0,0.0,0.012,0.07,0.081,0.033,0.033,0.0,0.02,0.02,59.699
2.626,ebus2030_w_diesel_12m,0.0,0.0,25,2.438,0.147,-0.042,0.028,0.012,0.07,0.109,0.033,0.033,0.0,0.02,0.02,59.699
2.626,ebus2030_w_diesel_12m,0.0,0.0,30,3.156,0.19,-0.104,0.069,0.012,0.07,0.15,0.033,0.033,0.0,0.02,0.02,59.699
2.626,ebus2030_w_diesel_12m,0.0,0.05,-20,11.937,0.72,0.761,0.482,0.012,0.07,0.563,0.127,0.127,0.0,0.016,0.016,59.699
2.626,ebus2030_w_diesel_12m,0.0,0.05,-15,9.697,0.585,0.632,0.354,0.012,0.07,0.435,0.127,0.127,0.0,0.016,0.016,59.699
2.626,ebus2030_w_diesel_12m,0.0,0.05,-10,7.524,0.454,0.508,0.229,0.012,0.07,0.31,0.127,0.127,0.0,0.016,0.016,59.699
2.626,ebus2030_w_diesel_12m,0.0,0.05,-5,5.414,0.327,0.387,0.109,0.012,0.07,0.189,0.127,0.127,0.0,0.016,0.016,59.699
2.626,ebus2030_w_diesel_12m,0.0,0.05,0,4.146,0.25,0.314,0.036,0.012,0.07,0.117,0.127,0.127,0.0,0.016,0.016,59.699
2.626,ebus2030_w_diesel_12m,0.0,0.05,5,7.765,0.469,0.243,0.243,0.012,0.07,0.324,0.127,0.127,0.0,0.016,0.016,59.699
2.626,ebus2030_w_diesel_12m,0.0,0.05,10,5.804,0.35,0.131,0.131,0.012,0.07,0.212,0.127,0.127,0.0,0.016,0.016,59.699
2.626,ebus2030_w_diesel_12m,0.0,0.05,15,3.896,0.235,0.022,0.022,0.012,0.07,0.102,0.127,0.127,0.0,0.016,0.016,59.699
2.626,ebus2030_w_diesel_12m,0.0,0.05,20,3.52,0.212,0.0,0.0,0.012,0.07,0.081,0.127,0.127,0.0,0.016,0.016,59.699
2.626,ebus2030_w_diesel_12m,0.0,0.05,25,4.009,0.242,-0.042,0.028,0.012,0.07,0.109,0.127,0.127,0.0,0.016,0.016,59.699
2.626,ebus2030_w_diesel_12m,0.0,0.05,30,4.726,0.285,-0.104,0.069,0.012,0.07,0.15,0.127,0.127,0.0,0.016,0.016,59.699
2.626,ebus2030_w_diesel_12m,0.5,-0.05,-20,8.476,0.511,0.673,0.395,0.012,0.07,0.476,0.011,0.011,0.0,0.115,0.115,59.699
2.626,ebus2030_w_diesel_12m,0.5,-0.05,-15,6.236,0.376,0.545,0.267,0.012,0.07,0.347,0.011,0.011,0.0,0.115,0.115,59.699
2.626,ebus2030_w_diesel_12m,0.5,-0.05,-10,4.062,0.245,0.42,0.142,0.012,0.07,0.223,0.011,0.011,0.0,0.115,0.115,59.699
2.626,ebus2030_w_diesel_12m,0.5,-0.05,-5,1.952,0.118,0.299,0.021,0.012,0.07,0.102,0.011,0.011,0.0,0.115,0.115,59.699
2.626,ebus2030_w_diesel_12m,0.5,-0.05,0,1.586,0.096,0.226,0.0,0.012,0.07,0.081,0.011,0.011,0.0,0.115,0.115,59.699
2.626,ebus2030_w_diesel_12m,0.5,-0.05,5,4.303,0.26,0.156,0.156,0.012,0.07,0.236,0.011,0.011,0.0,0.115,0.115,59.699
2.626,ebus2030_w_diesel_12m,0.5,-0.05,10,2.343,0.141,0.043,0.043,0.012,0.07,0.124,0.011,0.011,0.0,0.115,0.115,59.699
2.626,ebus2030_w_diesel_12m,0.5,-0.05,15,2.353,0.142,-0.066,0.044,0.012,0.07,0.125,0.011,0.011,0.0,0.115,0.115,59.699
2.626,ebus2030_w_diesel_12m,0.5,-0.05,20,2.604,0.157,-0.088,0.058,0.012,0.07,0.139,0.011,0.011,0.0,0.115,0.115,59.699
2.626,ebus2030_w_diesel_12m,0.5,-0.05,25,3.092,0.187,-0.13,0.086,0.012,0.07,0.167,0.011,0.011,0.0,0.115,0.115,59.699
2.626,ebus2030_w_diesel_12m,0.5,-0.05,30,3.81,0.23,-0.191,0.127,0.012,0.07,0.208,0.011,0.011,0.0,0.115,0.115,59.699
2.626,ebus2030_w_diesel_12m,0.5,0.0,-20,8.954,0.54,0.673,0.395,0.012,0.07,0.476,0.04,0.04,0.0,0.024,0.024,59.699
2.626,ebus2030_w_diesel_12m,0.5,0.0,-15,6.714,0.405,0.545,0.267,0.012,0.07,0.347,0.04,0.04,0.0,0.024,0.024,59.699
2.626,ebus2030_w_diesel_12m,0.5,0.0,-10,4.541,0.274,0.42,0.142,0.012,0.07,0.223,0.04,0.04,0.0,0.024,0.024,59.699
2.626,ebus2030_w_diesel_12m,0.5,0.0,-5,2.431,0.147,0.299,0.021,0.012,0.07,0.102,0.04,0.04,0.0,0.024,0.024,59.699
2.626,ebus2030_w_diesel_12m,0.5,0.0,0,2.064,0.125,0.226,0.0,0.012,0.07,0.081,0.04,0.04,0.0,0.024,0.024,59.699
2.626,ebus2030_w_diesel_12m,0.5,0.0,5,4.782,0.289,0.156,0.156,0.012,0.07,0.236,0.04,0.04,0.0,0.024,0.024,59.699
2.626,ebus2030_w_diesel_12m,0.5,0.0,10,2.821,0.17,0.043,0.043,0.012,0.07,0.124,0.04,0.04,0.0,0.024,0.024,59.699
2.626,ebus2030_w_diesel_12m,0.5,0.0,15,2.831,0.171,-0.066,0.044,0.012,0.07,0.125,0.04,0.04,0.0,0.024,0.024,59.699
2.626,ebus2030_w_diesel_12m,0.5,0.0,20,3.082,0.186,-0.088,0.058,0.012,0.07,0.139,0.04,0.04,0.0,0.024,0.024,59.699
2.626,ebus2030_w_diesel_12m,0.5,0.0,25,3.57,0.215,-0.13,0.086,0.012,0.07,0.167,0.04,0.04,0.0,0.024,0.024,59.699
2.626,ebus2030_w_diesel_12m,0.5,0.0,30,4.288,0.259,-0.191,0.127,0.012,0.07,0.208,0.04,0.04,0.0,0.024,0.024,59.699
2.626,ebus2030_w_diesel_12m,0.5,0.05,-20,10.857,0.655,0.673,0.395,0.012,0.07,0.476,0.154,0.154,0.0,0.02,0.02,59.699
2.626,ebus2030_w_diesel_12m,0.5,0.05,-15,8.616,0.52,0.545,0.267,0.012,0.07,0.347,0.154,0.154,0.0,0.02,0.02,59.699
2.626,ebus2030_w_diesel_12m,0.5,0.05,-10,6.443,0.389,0.42,0.142,0.012,0.07,0.223,0.154,0.154,0.0,0.02,0.02,59.699
2.626,ebus2030_w_diesel_12m,0.5,0.05,-5,4.333,0.261,0.299,0.021,0.012,0.07,0.102,0.154,0.154,0.0,0.02,0.02,59.699
2.626,ebus2030_w_diesel_12m,0.5,0.05,0,3.966,0.239,0.226,0.0,0.012,0.07,0.081,0.154,0.154,0.0,0.02,0.02,59.699
2.626,ebus2030_w_diesel_12m,0.5,0.05,5,6.684,0.403,0.156,0.156,0.012,0.07,0.236,0.154,0.154,0.0,0.02,0.02,59.699
2.626,ebus2030_w_diesel_12m,0.5,0.05,10,4.724,0.285,0.043,0.043,0.012,0.07,0.124,0.154,0.154,0.0,0.02,0.02,59.699
2.626,ebus2030_w_diesel_12m,0.5,0.05,15,4.734,0.286,-0.066,0.044,0.012,0.07,0.125,0.154,0.154,0.0,0.02,0.02,59.699
2.626,ebus2030_w_diesel_12m,0.5,0.05,20,4.984,0.301,-0.088,0.058,0.012,0.07,0.139,0.154,0.154,0.0,0.02,0.02,59.699
2.626,ebus2030_w_diesel_12m,0.5,0.05,25,5.473,0.33,-0.13,0.086,0.012,0.07,0.167,0.154,0.154,0.0,0.02,0.02,59.699
2.626,ebus2030_w_diesel_12m,0.5,0.05,30,6.19,0.374,-0.191,0.127,0.012,0.07,0.208,0.154,0.154,0.0,0.02,0.02,59.699
2.626,ebus2030_w_diesel_12m,1.0,-0.05,-20,6.98,0.421,0.585,0.307,0.012,0.07,0.388,0.013,0.013,0.0,0.135,0.135,59.699
2.626,ebus2030_w_diesel_12m,1.0,-0.05,-15,4.74,0.286,0.457,0.179,0.012,0.07,0.26,0.013,0.013,0.0,0.135,0.135,59.699
2.626,ebus2030_w_diesel_12m,1.0,-0.05,-10,2.567,0.155,0.332,0.054,0.012,0.07,0.135,0.013,0.013,0.0,0.135,0.135,59.699
2.626,ebus2030_w_diesel_12m,1.0,-0.05,-5,1.617,0.098,0.212,0.0,0.012,0.07,0.081,0.013,0.013,0.0,0.135,0.135,59.699
2.626,ebus2030_w_diesel_12m,1.0,-0.05,0,1.617,0.098,0.139,0.0,0.012,0.07,0.081,0.013,0.013,0.0,0.135,0.135,59.699
2.626,ebus2030_w_diesel_12m,1.0,-0.05,5,2.808,0.169,0.068,0.068,0.012,0.07,0.149,0.013,0.013,0.0,0.135,0.135,59.699
2.626,ebus2030_w_diesel_12m,1.0,-0.05,10,2.13,0.129,-0.044,0.029,0.012,0.07,0.11,0.013,0.013,0.0,0.135,0.135,59.699
2.626,ebus2030_w_diesel_12m,1.0,-0.05,15,3.402,0.205,-0.154,0.102,0.012,0.07,0.183,0.013,0.013,0.0,0.135,0.135,59.699
2.626,ebus2030_w_diesel_12m,1.0,-0.05,20,3.653,0.22,-0.175,0.117,0.012,0.07,0.197,0.013,0.013,0.0,0.135,0.135,59.699
2.626,ebus2030_w_diesel_12m,1.0,-0.05,25,4.141,0.25,-0.217,0.145,0.012,0.07,0.225,0.013,0.013,0.0,0.135,0.135,59.699
2.626,ebus2030_w_diesel_12m,1.0,-0.05,30,4.859,0.293,-0.279,0.186,0.012,0.07,0.267,0.013,0.013,0.0,0.135,0.135,59.699
2.626,ebus2030_w_diesel_12m,1.0,0.0,-20,7.542,0.455,0.585,0.307,0.012,0.07,0.388,0.047,0.047,0.0,0.029,0.029,59.699
2.626,ebus2030_w_diesel_12m,1.0,0.0,-15,5.301,0.32,0.457,0.179,0.012,0.07,0.26,0.047,0.047,0.0,0.029,0.029,59.699
2.626,ebus2030_w_diesel_12m,1.0,0.0,-10,3.128,0.189,0.332,0.054,0.012,0.07,0.135,0.047,0.047,0.0,0.029,0.029,59.699
2.626,ebus2030_w_diesel_12m,1.0,0.0,-5,2.178,0.131,0.212,0.0,0.012,0.07,0.081,0.046,0.046,0.0,0.029,0.029,59.699
2.626,ebus2030_w_diesel_12m,1.0,0.0,0,2.178,0.131,0.139,0.0,0.012,0.07,0.081,0.046,0.046,0.0,0.029,0.029,59.699
2.626,ebus2030_w_diesel_12m,1.0,0.0,5,3.369,0.203,0.068,0.068,0.012,0.07,0.149,0.046,0.046,0.0,0.029,0.029,59.699
2.626,ebus2030_w_diesel_12m,1.0,0.0,10,2.691,0.162,-0.044,0.029,0.012,0.07,0.11,0.046,0.046,0.0,0.029,0.029,59.699
2.626,ebus2030_w_diesel_12m,1.0,0.0,15,3.964,0.239,-0.154,0.102,0.012,0.07,0.183,0.046,0.046,0.0,0.029,0.029,59.699
2.626,ebus2030_w_diesel_12m,1.0,0.0,20,4.214,0.254,-0.175,0.117,0.012,0.07,0.197,0.046,0.046,0.0,0.029,0.029,59.699
2.626,ebus2030_w_diesel_12m,1.0,0.0,25,4.702,0.284,-0.217,0.145,0.012,0.07,0.225,0.046,0.046,0.0,0.029,0.029,59.699
2.626,ebus2030_w_diesel_12m,1.0,0.0,30,5.42,0.327,-0.279,0.186,0.012,0.07,0.267,0.046,0.046,0.0,0.029,0.029,59.699
2.626,ebus2030_w_diesel_12m,1.0,0.05,-20,9.776,0.59,0.585,0.307,0.012,0.07,0.388,0.181,0.181,0.0,0.023,0.023,59.699
2.626,ebus2030_w_diesel_12m,1.0,0.05,-15,7.536,0.455,0.457,0.179,0.012,0.07,0.26,0.181,0.181,0.0,0.023,0.023,59.699
2.626,ebus2030_w_diesel_12m,1.0,0.05,-10,5.362,0.324,0.332,0.054,0.012,0.07,0.135,0.181,0.181,0.0,0.023,0.023,59.699
2.626,ebus2030_w_diesel_12m,1.0,0.05,-5,4.413,0.266,0.212,0.0,0.012,0.07,0.081,0.181,0.181,0.0,0.023,0.023,59.699
2.626,ebus2030_w_diesel_12m,1.0,0.05,0,4.413,0.266,0.139,0.0,0.012,0.07,0.081,0.181,0.181,0.0,0.023,0.023,59.699
2.626,ebus2030_w_diesel_12m,1.0,0.05,5,5.603,0.338,0.068,0.068,0.012,0.07,0.149,0.181,0.181,0.0,0.023,0.023,59.699
2.626,ebus2030_w_diesel_12m,1.0,0.05,10,4.926,0.297,-0.044,0.029,0.012,0.07,0.11,0.181,0.181,0.0,0.023,0.023,59.699
2.626,ebus2030_w_diesel_12m,1.0,0.05,15,6.198,0.374,-0.154,0.102,0.012,0.07,0.183,0.181,0.181,0.0,0.023,0.023,59.699
2.626,ebus2030_w_diesel_12m,1.0,0.05,20,6.448,0.389,-0.175,0.117,0.012,0.07,0.197,0.181,0.181,0.0,0.023,0.023,59.699
2.626,ebus2030_w_diesel_12m,1.0,0.05,25,6.937,0.419,-0.217,0.145,0.012,0.07,0.225,0.181,0.181,0.0,0.023,0.023,59.699
2.626,ebus2030_w_diesel_12m,1.0,0.05,30,7.654,0.462,-0.279,0.186,0.012,0.07,0.267,0.181,0.181,0.0,0.023,0.023,59.699
12.115,ebus2030_w_diesel_12m,0.0,-0.05,-20,7.3,3.807,4.482,3.963,0.022,0.13,4.114,0.158,-0.523,0.681,0.203,0.203,521.45
12.115,ebus2030_w_diesel_12m,0.0,-0.05,-15,5.31,2.769,3.497,2.977,0.022,0.13,3.128,0.157,-0.524,0.681,0.203,0.203,521.45
12.115,ebus2030_w_diesel_12m,0.0,-0.05,-10,3.527,1.839,2.614,2.095,0.022,0.13,2.246,0.157,-0.524,0.682,0.203,0.203,521.45
12.115,ebus2030_w_diesel_12m,0.0,-0.05,-5,1.948,1.016,1.832,1.313,0.022,0.13,1.464,0.157,-0.525,0.682,0.203,0.203,521.45
12.115,ebus2030_w_diesel_12m,0.0,-0.05,0,1.074,0.56,1.4,0.881,0.022,0.13,1.031,0.157,-0.525,0.682,0.203,0.203,521.45
12.115,ebus2030_w_diesel_12m,0.0,-0.05,5,1.338,0.698,1.012,1.012,0.022,0.13,1.163,0.157,-0.526,0.683,0.203,0.203,521.45
12.115,ebus2030_w_diesel_12m,0.0,-0.05,10,0.244,0.127,0.47,0.47,0.022,0.13,0.621,0.157,-0.526,0.683,0.203,0.203,521.45
