mean_speed_kmh,bus_type,level_of_loading,incline,t_amb,consumption_kwh_per_km,total_energy,heating_energy,heating_energy_el,ventilation_energy,other_energy,aux_energy,traction_power_fr_bat_wout_recup,traction_power_fr_bat_w_recup,recuperation_energy,traction_power_loss,energy_loss,distance
2.626,ebus2030_no_diesel_7m,1.0,0.0,30,3.655,0.221,-0.205,0.137,0.007,0.041,0.184,0.027,0.027,0.0,0.017,0.017,59.699
2.626,ebus2030_no_diesel_7m,1.0,0.05,-20,13.964,0.843,0.653,0.653,0.007,0.041,0.7,0.106,0.106,0.0,0.014,0.014,59.699
2.626,ebus2030_no_diesel_7m,1.0,0.05,-15,11.739,0.708,0.525,0.525,0.007,0.041,0.572,0.106,0.106,0.0,0.014,0.014,59.699
2.626,ebus2030_no_diesel_7m,1.0,0.05,-10,9.581,0.578,0.402,0.402,0.007,0.041,0.449,0.106,0.106,0.0,0.014,0.014,59.699
2.626,ebus2030_no_diesel_7m,1.0,0.05,-5,7.486,0.452,0.282,0.282,0.007,0.041,0.329,0.106,0.106,0.0,0.014,0.014,59.699
2.626,ebus2030_no_diesel_7m,1.0,0.05,0,6.228,0.376,0.209,0.209,0.007,0.041,0.256,0.106,0.106,0.0,0.014,0.014,59.699
2.626,ebus2030_no_diesel_7m,1.0,0.05,5,5.005,0.302,0.139,0.139,0.007,0.041,0.186,0.106,0.106,0.0,0.014,0.014,59.699
2.626,ebus2030_no_diesel_7m,1.0,0.05,10,3.06,0.185,0.028,0.028,0.007,0.041,0.075,0.106,0.106,0.0,0.014,0.014,59.699
2.626,ebus2030_no_diesel_7m,1.0,0.05,15,3.514,0.212,-0.081,0.054,0.007,0.041,0.101,0.106,0.106,0.0,0.014,0.014,59.699
2.626,ebus2030_no_diesel_7m,1.0,0.05,20,3.763,0.227,-0.102,0.068,0.007,0.041,0.115,0.106,0.106,0.0,0.014,0.014,59.699
2.626,ebus2030_no_diesel_7m,1.0,0.05,25,4.247,0.256,-0.144,0.096,0.007,0.041,0.143,0.106,0.106,0.0,0.014,0.014,59.699
2.626,ebus2030_no_diesel_7m,1.0,0.05,30,4.958,0.299,-0.205,0.137,0.007,0.041,0.184,0.106,0.106,0.0,0.014,0.014,59.699
12.115,ebus2030_no_diesel_7m,0.0,-0.05,-20,6.177,3.221,3.252,3.252,0.013,0.076,3.34,0.095,-0.295,0.39,0.118,0.118,521.45
12.115,ebus2030_no_diesel_7m,0.0,-0.05,-15,4.798,2.502,2.569,2.569,0.013,0.076,2.657,0.095,-0.295,0.39,0.118,0.118,521.45
12.115,ebus2030_no_diesel_7m,0.0,-0.05,-10,3.546,1.849,1.95,1.95,0.013,0.076,2.038,0.095,-0.296,0.39,0.118,0.118,521.45
12.115,ebus2030_no_diesel_7m,0.0,-0.05,-5,2.42,1.262,1.392,1.392,0.013,0.076,1.48,0.095,-0.296,0.391,0.118,0.118,521.45
12.115,ebus2030_no_diesel_7m,0.0,-0.05,0,1.787,0.932,1.079,1.079,0.013,0.076,1.167,0.094,-0.296,0.391,0.118,0.118,521.45
12.115,ebus2030_no_diesel_7m,0.0,-0.05,5,1.21,0.631,0.794,0.794,0.013,0.076,0.882,0.094,-0.297,0.391,0.118,0.118,521.45
12.115,ebus2030_no_diesel_7m,0.0,-0.05,10,0.382,0.199,0.384,0.384,0.013,0.076,0.472,0.094,-0.297,0.392,0.118,0.118,521.45
12.115,ebus2030_no_diesel_7m,0.0,-0.05,15,-0.289,-0.151,0.052,0.052,0.013,0.076,0.14,0.094,-0.298,0.392,0.118,0.118,521.45
12.115,ebus2030_no_diesel_7m,0.0,-0.05,20,-0.394,-0.206,0.0,0.0,0.013,0.076,0.088,0.094,-0.298,0.392,0.118,0.118,521.45
12.115,ebus2030_no_diesel_7m,0.0,-0.05,25,-0.252,-0.131,-0.106,0.071,0.013,0.076,0.159,0.094,-0.298,0.392,0.118,0.118,521.45
12.115,ebus2030_no_diesel_7m,0.0,-0.05,30,-0.003,-0.002,-0.291,0.194,0.013,0.076,0.282,0.094,-0.299,0.393,0.118,0.118,521.45
12.115,ebus2030_no_diesel_7m,0.0,0.0,-20,6.965,3.632,3.252,3.252,0.013,0.076,3.34,0.313,0.173,0.14,0.086,0.086,521.45
12.115,ebus2030_no_diesel_7m,0.0,0.0,-15,5.675,2.959,2.569,2.569,0.013,0.076,2.657,0.313,0.172,0.14,0.086,0.086,521.45
12.115,ebus2030_no_diesel_7m,0.0,0.0,-10,4.443,2.317,1.95,1.95,0.013,0.076,2.038,0.312,0.172,0.14,0.086,0.086,521.45
12.115,ebus2030_no_diesel_7m,0.0,0.0,-5,3.317,1.73,1.392,1.392,0.013,0.076,1.48,0.312,0.171,0.141,0.086,0.086,521.45
12.115,ebus2030_no_diesel_7m,0.0,0.0,0,2.684,1.399,1.079,1.079,0.013,0.076,1.167,0.312,0.171,0.141,0.086,0.086,521.45
12.115,ebus2030_no_diesel_7m,0.0,0.0,5,2.106,1.098,0.794,0.794,0.013,0.076,0.882,0.311,0.17,0.141,0.086,0.086,521.45
12.115,ebus2030_no_diesel_7m,0.0,0.0,10,1.278,0.666,0.384,0.384,0.013,0.076,0.472,0.311,0.17,0.141,0.086,0.086,521.45
12.115,ebus2030_no_diesel_7m,0.0,0.0,15,0.607,0.316,0.052,0.052,0.013,0.076,0.14,0.31,0.169,0.141,0.085,0.085,521.45
12.115,ebus2030_no_diesel_7m,0.0,0.0,20,0.502,0.262,0.0,0.0,0.013,0.076,0.088,0.31,0.169,0.141,0.085,0.085,521.45
12.115,ebus2030_no_diesel_7m,0.0,0.0,25,0.644,0.336,-0.106,0.071,0.013,0.076,0.159,0.31,0.169,0.141,0.085,0.085,521.45
12.115,ebus2030_no_diesel_7m,0.0,0.0,30,0.892,0.465,-0.291,0.194,0.013,0.076,0.282,0.309,0.168,0.141,0.085,0.085,521.45
12.115,ebus2030_no_diesel_7m,0.0,0.05,-20,7.556,3.94,3.252,3.252,0.013,0.076,3.34,0.717,0.676,0.041,0.089,0.089,521.45
12.115,ebus2030_no_diesel_7m,0.0,0.05,-15,6.442,3.359,2.569,2.569,0.013,0.076,2.657,0.716,0.675,0.041,0.089,0.089,521.45
12.115,ebus2030_no_diesel_7m,0.0,0.05,-10,5.31,2.769,1.95,1.95,0.013,0.076,2.038,0.716,0.674,0.041,0.089,0.089,521.45
12.115,ebus2030_no_diesel_7m,0.0,0.05,-5,4.242,2.212,1.392,1.392,0.013,0.076,1.48,0.715,0.674,0.041,0.089,0.089,521.45
12.115,ebus2030_no_diesel_7m,0.0,0.05,0,3.629,1.892,1.079,1.079,0.013,0.076,1.167,0.715,0.673,0.041,0.089,0.089,521.45
12.115,ebus2030_no_diesel_7m,0.0,0.05,5,3.063,1.597,0.794,0.794,0.013,0.076,0.882,0.715,0.673,0.041,0.089,0.089,521.45
12.115,ebus2030_no_diesel_7m,0.0,0.05,10,2.242,1.169,0.384,0.384,0.013,0.076,0.472,0.714,0.673,0.042,0.089,0.089,521.45
12.115,ebus2030_no_diesel_7m,0.0,0.05,15,1.571,0.819,0.052,0.052,0.013,0.076,0.14,0.714,0.672,0.042,0.089,0.089,521.45
12.115,ebus2030_no_diesel_7m,0.0,0.05,20,1.466,0.764,0.0,0.0,0.013,0.076,0.088,0.713,0.672,0.042,0.089,0.089,521.45
12.115,ebus2030_no_diesel_7m,0.0,0.05,25,1.608,0.838,-0.106,0.071,0.013,0.076,0.159,0.713,0.671,0.042,0.089,0.089,521.45
12.115,ebus2030_no_diesel_7m,0.0,0.05,30,1.856,0.968,-0.291,0.194,0.013,0.076,0.282,0.713,0.671,0.042,0.089,0.089,521.45
12.115,ebus2030_no_diesel_7m,0.5,-0.05,-20,5.855,3.053,3.157,3.157,0.013,0.076,3.244,0.113,-0.362,0.476,0.143,0.143,521.45
12.115,ebus2030_no_diesel_7m,0.5,-0.05,-15,4.475,2.334,2.474,2.474,0.013,0.076,2.562,0.113,-0.363,0.476,0.143,0.143,521.45
12.115,ebus2030_no_diesel_7m,0.5,-0.05,-10,3.224,1.681,1.854,1.854,0.013,0.076,1.942,0.113,-0.363,0.477,0.143,0.143,521.45
12.115,ebus2030_no_diesel_7m,0.5,-0.05,-5,2.098,1.094,1.297,1.297,0.013,0.076,1.385,0.113,-0.364,0.477,0.143,0.143,521.45
12.115,ebus2030_no_diesel_7m,0.5,-0.05,0,1.465,0.764,0.984,0.984,0.013,0.076,1.072,0.113,-0.364,0.477,0.143,0.143,521.45
12.115,ebus2030_no_diesel_7m,0.5,-0.05,5,0.888,0.463,0.698,0.698,0.013,0.076,0.786,0.113,-0.365,0.478,0.143,0.143,521.45
12.115,ebus2030_no_diesel_7m,0.5,-0.05,10,0.059,0.031,0.288,0.288,0.013,0.076,0.376,0.113,-0.365,0.478,0.143,0.143,521.45
12.115,ebus2030_no_diesel_7m,0.5,-0.05,15,-0.465,-0.242,-0.044,0.029,0.013,0.076,0.117,0.113,-0.365,0.478,0.143,0.143,521.45
12.115,ebus2030_no_diesel_7m,0.5,-0.05,20,-0.396,-0.206,-0.095,0.064,0.013,0.076,0.151,0.112,-0.366,0.478,0.143,0.143,521.45
12.115,ebus2030_no_diesel_7m,0.5,-0.05,25,-0.253,-0.132,-0.202,0.134,0.013,0.076,0.222,0.112,-0.366,0.479,0.143,0.143,521.45
12.115,ebus2030_no_diesel_7m,0.5,-0.05,30,-0.005,-0.003,-0.387,0.258,0.013,0.076,0.346,0.112,-0.367,0.479,0.143,0.143,521.45
12.115,ebus2030_no_diesel_7m,0.5,0.0,-20,6.775,3.533,3.157,3.157,0.013,0.076,3.244,0.375,0.203,0.171,0.103,0.103,521.45
12.115,ebus2030_no_diesel_7m,0.5,0.0,-15,5.511,2.874,2.474,2.474,0.013,0.076,2.562,0.374,0.203,0.171,0.103,0.103,521.45
12.115,ebus2030_no_diesel_7m,0.5,0.0,-10,4.304,2.244,1.854,1.854,0.013,0.076,1.942,0.374,0.202,0.171,0.103,0.103,521.45
12.115,ebus2030_no_diesel_7m,0.5,0.0,-5,3.183,1.66,1.297,1.297,0.013,0.076,1.385,0.373,0.202,0.172,0.103,0.103,521.45
12.115,ebus2030_no_diesel_7m,0.5,0.0,0,2.55,1.33,0.984,0.984,0.013,0.076,1.072,0.373,0.201,0.172,0.103,0.103,521.45
12.115,ebus2030_no_diesel_7m,0.5,0.0,5,1.972,1.028,0.698,0.698,0.013,0.076,0.786,0.373,0.201,0.172,0.103,0.103,521.45
12.115,ebus2030_no_diesel_7m,0.5,0.0,10,1.144,0.596,0.288,0.288,0.013,0.076,0.376,0.372,0.2,0.172,0.103,0.103,521.45
12.115,ebus2030_no_diesel_7m,0.5,0.0,15,0.62,0.323,-0.044,0.029,0.013,0.076,0.117,0.372,0.2,0.172,0.103,0.103,521.45
12.115,ebus2030_no_diesel_7m,0.5,0.0,20,0.688,0.359,-0.095,0.064,0.013,0.076,0.151,0.372,0.2,0.172,0.103,0.103,521.45
12.115,ebus2030_no_diesel_7m,0.5,0.0,25,0.831,0.433,-0.202,0.134,0.013,0.076,0.222,0.371,0.199,0.172,0.103,0.103,521.45
12.115,ebus2030_no_diesel_7m,0.5,0.0,30,1.079,0.563,-0.387,0.258,0.013,0.076,0.346,0.371,0.199,0.172,0.103,0.103,521.45
12.115,ebus2030_no_diesel_7m,0.5,0.05,-20,7.443,3.881,3.157,3.157,0.013,0.076,3.244,0.863,0.812,0.051,0.108,0.108,521.41
12.115,ebus2030_no_diesel_7m,0.5,0.05,-15,6.384,3.328,2.474,2.474,0.013,0.076,2.562,0.863,0.812,0.051,0.108,0.108,521.412
12.115,ebus2030_no_diesel_7m,0.5,0.05,-10,5.296,2.762,1.854,1.854,0.013,0.076,1.942,0.862,0.811,0.051,0.108,0.108,521.414
12.115,ebus2030_no_diesel_7m,0.5,0.05,-5,4.253,2.217,1.297,1.297,0.013,0.076,1.385,0.862,0.811,0.051,0.107,0.107,521.416
12.115,ebus2030_no_diesel_7m,0.5,0.05,0,3.654,1.905,0.984,0.984,0.013,0.076,1.072,0.861,0.81,0.051,0.107,0.107,521.418
12.115,ebus2030_no_diesel_7m,0.5,0.05,5,3.1,1.616,0.698,0.698,0.013,0.076,0.786,0.861,0.81,0.051,0.107,0.107,521.42
12.115,ebus2030_no_diesel_7m,0.5,0.05,10,2.295,1.197,0.288,0.288,0.013,0.076,0.376,0.861,0.809,0.051,0.107,0.107,521.422
12.115,ebus2030_no_diesel_7m,0.5,0.05,15,1.781,0.929,-0.044,0.029,0.013,0.076,0.117,0.86,0.809,0.051,0.107,0.107,521.424
12.115,ebus2030_no_diesel_7m,0.5,0.05,20,1.849,0.964,-0.095,0.064,0.013,0.076,0.151,0.86,0.808,0.052,0.107,0.107,521.425
12.115,ebus2030_no_diesel_7m,0.5,0.05,25,1.989,1.037,-0.202,0.134,0.013,0.076,0.222,0.86,0.808,0.052,0.107,0.107,521.425
12.115,ebus2030_no_diesel_7m,0.5,0.05,30,2.232,1.164,-0.387,0.258,0.013,0.076,0.346,0.859,0.808,0.052,0.107,0.107,521.426
12.115,ebus2030_no_diesel_7m,1.0,-0.05,-20,5.532,2.885,3.061,3.061,0.013,0.076,3.149,0.132,-0.43,0.562,0.168,0.168,521.45
